Time, NodeID, NumIndividuals, NumInfected,AvgParasiteDensity,AvgGametocyteDensity,NumInfections,NoMarkers,gm1,gm2,gm3,gm4,gm1-gm2,gm1-gm3,gm1-gm4,gm2-gm3,gm2-gm4,gm3-gm4,gm1-gm2-gm3,gm1-gm2-gm4,gm1-gm3-gm4,gm2-gm3-gm4,gm1-gm2-gm3-gm4
493,340461476,1000,990,734.589,42.8006,3444,521,444,1291,700,107,87,88,1,124,52,22,5,0,1,0,1
494,340461476,1000,990,681.082,43.8982,3425,518,443,1286,692,105,85,90,1,123,53,22,5,0,1,0,1
495,340461476,1000,991,637.585,43.9737,3424,515,443,1288,691,104,82,90,1,126,53,23,6,0,1,0,1
496,340461476,1000,992,587.246,45.872,3437,517,441,1292,694,107,80,94,1,127,53,23,6,0,1,0,1
497,340461476,1000,992,603.7,45.7196,3415,514,442,1283,684,107,82,92,1,125,55,23,6,0,1,0,0
498,340461476,1000,993,574.022,46.9344,3404,518,440,1278,685,106,81,90,1,123,53,22,6,0,1,0,0
499,340461476,1000,993,605.929,47.5694,3410,514,444,1276,692,102,81,89,1,126,54,22,8,0,1,0,0
500,340461476,1000,992,618.02,48.6514,3388,507,441,1266,691,101,82,89,1,124,55,22,8,0,1,0,0
501,340461476,1000,991,632.882,50.0574,3392,510,437,1271,695,100,84,85,1,125,54,22,7,0,1,0,0
502,340461476,1000,989,697.447,50.5038,3395,514,440,1261,697,99,86,85,1,127,54,22,8,0,1,0,0
503,340461476,1000,988,662.815,50.9832,3376,514,443,1254,687,96,86,83,1,126,55,22,8,0,1,0,0
504,340461476,1000,989,725.39,50.1162,3376,524,441,1254,679,97,86,83,1,125,55,22,8,0,1,0,0
505,340461476,1000,988,619.975,48.6169,3380,529,435,1256,679,94,84,85,1,130,56,22,8,0,1,0,0
506,340461476,1000,987,644.483,46.9016,3372,530,432,1247,678,94,84,88,1,130,57,22,8,0,1,0,0
507,340461476,1000,986,529.409,44.55,3357,532,425,1244,670,96,84,89,1,129,57,21,8,0,1,0,0
508,340461476,1000,987,568.749,43.3948,3362,536,431,1239,668,95,83,91,1,132,56,21,8,0,1,0,0
509,340461476,1000,985,488.7,41.6851,3336,529,422,1237,671,90,82,90,1,133,53,20,8,0,0,0,0
510,340461476,1000,985,562.766,41.2327,3329,525,417,1237,669,91,82,91,1,134,54,20,8,0,0,0,0
511,340461476,1000,984,538.755,40.9182,3323,522,412,1240,668,95,81,90,1,132,55,19,8,0,0,0,0
512,340461476,1000,984,589.689,40.8489,3304,522,407,1232,663,90,81,91,1,132,58,19,8,0,0,0,0
513,340461476,1000,980,608.903,42.1735,3309,527,408,1228,666,91,81,89,1,133,58,19,8,0,0,0,0
514,340461476,1000,979,598.884,42.0054,3317,528,411,1231,669,90,82,88,1,132,59,18,8,0,0,0,0
515,340461476,1000,981,697.931,43.6516,3294,524,407,1226,664,89,82,87,1,132,57,17,8,0,0,0,0
516,340461476,1000,980,570.199,42.3911,3292,525,405,1223,659,90,85,87,1,135,57,17,8,0,0,0,0
517,340461476,1000,979,711.865,42.6265,3279,533,404,1206,652,92,85,87,1,132,60,19,8,0,0,0,0
518,340461476,1000,977,528.141,40.139,3257,526,408,1199,641,93,83,88,1,131,60,19,8,0,0,0,0
519,340461476,1000,976,635.04,39.7246,3254,531,400,1196,639,94,85,88,1,133,60,19,8,0,0,0,0
520,340461476,1000,976,497.727,37.317,3256,533,395,1193,638,99,88,90,1,130,61,20,8,0,0,0,0
521,340461476,1000,975,530.588,37.388,3213,526,388,1173,631,97,87,90,1,131,62,19,8,0,0,0,0
522,340461476,1000,975,507.108,36.5397,3197,522,386,1170,622,93,88,87,1,133,65,22,8,0,0,0,0
523,340461476,1000,977,492.673,37.0099,3236,525,393,1182,630,95,87,89,1,140,64,22,8,0,0,0,0
524,340461476,1000,977,517.779,37.6469,3191,522,388,1166,621,90,87,89,1,138,61,20,8,0,0,0,0
525,340461476,1000,979,501.5,37.6778,3188,524,387,1161,618,88,89,88,1,144,60,20,8,0,0,0,0
526,340461476,1000,981,534.3,40.0604,3217,529,384,1174,624,89,93,88,1,143,62,22,8,0,0,0,0
527,340461476,1000,980,515.034,38.5408,3201,529,383,1164,613,89,95,88,1,147,62,22,8,0,0,0,0
528,340461476,1000,978,587.069,41.2653,3189,530,383,1160,603,88,97,88,1,148,61,22,8,0,0,0,0
529,340461476,1000,979,527.073,38.7163,3224,538,384,1167,617,90,100,86,1,148,63,22,8,0,0,0,0
530,340461476,1000,977,608.394,40.0124,3216,537,384,1159,611,91,102,86,1,151,63,23,8,0,0,0,0
531,340461476,1000,973,522.782,37.6342,3199,535,385,1150,607,91,104,84,1,150,61,23,8,0,0,0,0
532,340461476,1000,976,621.869,37.0029,3221,540,387,1150,613,93,107,87,1,149,64,22,8,0,0,0,0
533,340461476,1000,974,502.061,35.9957,3181,530,383,1140,607,92,105,85,1,144,64,22,8,0,0,0,0
534,340461476,1000,974,620.963,34.8089,3167,528,372,1140,608,92,105,82,2,142,64,24,8,0,0,0,0
535,340461476,1000,975,485.217,34.6106,3183,536,370,1140,612,93,107,84,2,141,65,24,8,1,0,0,0
536,340461476,1000,973,577.31,33.9173,3171,543,369,1133,603,92,111,83,2,138,64,23,9,1,0,0,0
537,340461476,1000,971,495.369,34.2242,3171,550,371,1132,594,90,109,80,2,144,64,23,11,1,0,0,0
538,340461476,1000,970,554.696,33.7051,3193,550,377,1139,595,94,113,79,2,145,63,23,12,1,0,0,0
539,340461476,1000,970,543.76,35.147,3168,554,372,1125,586,93,115,78,2,143,65,22,12,1,0,0,0
540,340461476,1000,967,607.238,34.429,3167,558,366,1123,586,94,116,77,2,143,64,23,14,1,0,0,0
541,340461476,1000,965,565.127,36.1185,3176,559,368,1120,587,100,116,78,2,144,64,23,14,1,0,0,0
542,340461476,1000,970,651.176,35.0134,3185,555,365,1140,580,99,117,81,2,144,64,23,14,1,0,0,0
543,340461476,1000,970,549.242,36.8954,3156,551,363,1133,572,98,116,78,2,144,61,23,14,1,0,0,0
544,340461476,1000,975,648.062,35.136,3166,547,364,1135,575,102,117,79,2,147,61,23,13,1,0,0,0
545,340461476,1000,976,594.937,37.1234,3156,545,364,1137,573,102,117,74,2,143,62,23,13,1,0,0,0
546,340461476,1000,975,611.513,35.0347,3134,549,353,1126,563,101,117,80,2,144,62,23,13,1,0,0,0
547,340461476,1000,976,673.216,36.1023,3139,553,353,1117,568,101,122,80,2,143,63,23,13,1,0,0,0
548,340461476,1000,974,575.415,34.7985,3102,542,350,1107,559,100,122,78,2,141,64,23,13,1,0,0,0
549,340461476,1000,972,654.294,35.2744,3079,540,344,1107,545,100,125,76,2,140,63,23,13,1,0,0,0
550,340461476,1000,973,531.28,35.1293,3068,544,338,1102,535,101,126,79,2,140,63,23,14,1,0,0,0
551,340461476,1000,972,604.254,36.4134,3064,545,338,1100,533,99,128,78,2,141,62,23,14,1,0,0,0
552,340461476,1000,971,487.423,36.0847,3053,545,339,1092,526,98,130,78,2,140,63,22,17,1,0,0,0
553,340461476,1000,974,563.334,38.1212,3064,545,344,1089,529,98,131,80,1,142,64,22,18,1,0,0,0
554,340461476,1000,974,435.233,36.8857,3035,542,338,1087,521,98,127,80,1,138,62,22,18,1,0,0,0
555,340461476,1000,973,474.332,38.6239,3021,546,335,1067,517,97,128,84,1,141,61,22,21,1,0,0,0
556,340461476,1000,972,401.799,38.3624,3016,543,336,1067,516,99,131,82,1,136,61,22,21,1,0,0,0
557,340461476,1000,973,446.263,38.5176,3015,548,337,1062,516,98,131,82,1,138,59,22,20,1,0,0,0
558,340461476,1000,970,400.061,40.2418,3016,551,336,1055,524,97,126,83,1,140,60,22,20,1,0,0,0
559,340461476,1000,970,515.394,38.8628,3000,547,335,1047,520,100,124,81,1,140,61,22,21,1,0,0,0
560,340461476,1000,968,404.308,40.2847,2994,542,341,1051,510,98,125,82,1,142,59,22,20,1,0,0,0
561,340461476,1000,967,573.238,38.2694,2989,535,343,1037,513,98,128,84,1,147,59,23,20,1,0,0,0
562,340461476,1000,968,417.67,38.9956,2970,535,340,1026,507,96,127,84,1,151,59,23,20,1,0,0,0
563,340461476,1000,968,606.779,36.5635,2955,534,339,1020,505,94,127,82,1,152,57,23,20,1,0,0,0
564,340461476,1000,968,462.136,37.1333,2959,537,340,1012,509,94,130,81,1,152,59,23,20,1,0,0,0
565,340461476,1000,965,674.767,34.4171,2958,539,340,1012,502,94,129,83,1,154,59,23,21,1,0,0,0
566,340461476,1000,964,527.98,33.8461,2956,538,343,1012,498,92,129,83,1,156,59,23,21,1,0,0,0
567,340461476,1000,966,646.346,31.6384,2958,540,341,1013,499,90,127,81,1,158,62,22,23,1,0,0,0
568,340461476,1000,966,547.102,31.156,2961,544,348,1007,493,91,127,82,1,160,62,22,23,1,0,0,0
569,340461476,1000,962,532.985,29.4113,2939,538,350,998,490,89,125,80,1,160,62,22,23,1,0,0,0
570,340461476,1000,965,531.718,30.9733,2962,541,351,1002,496,89,127,83,1,163,64,21,23,1,0,0,0
571,340461476,1000,966,417.805,28.8823,2965,544,353,1004,496,92,123,81,1,165,62,20,23,1,0,0,0
572,340461476,1000,966,530.333,31.8182,2940,538,349,992,494,91,123,81,1,163,65,19,23,1,0,0,0
573,340461476,1000,969,365.188,29.5786,2943,538,351,995,496,87,123,78,1,166,67,17,23,1,0,0,0
574,340461476,1000,969,558.505,32.9639,2967,543,353,1015,498,86,124,77,1,164,65,17,23,1,0,0,0
575,340461476,1000,970,372.04,31.116,2949,543,349,1015,491,84,125,77,1,160,64,16,23,1,0,0,0
576,340461476,1000,969,531.375,35.2806,2959,548,356,1005,494,84,127,77,1,161,65,17,23,1,0,0,0
577,340461476,1000,968,391.248,34.1315,2978,553,352,1010,506,86,127,77,1,163,64,15,23,1,0,0,0
578,340461476,1000,962,467.041,36.6735,2974,553,354,1014,504,88,126,75,1,158,62,15,23,1,0,0,0
579,340461476,1000,965,398.912,36.0409,2954,563,349,997,499,88,125,73,1,160,60,15,23,1,0,0,0
580,340461476,1000,966,418.926,35.6824,2964,571,345,998,503,87,129,73,1,157,61,15,23,1,0,0,0
581,340461476,1000,964,372.385,35.7402,2951,570,347,992,495,84,130,73,1,160,62,13,23,1,0,0,0
582,340461476,1000,961,400.223,33.0457,2923,570,336,979,491,83,128,73,1,160,62,16,23,1,0,0,0
583,340461476,1000,963,359.532,34.2271,2932,567,340,986,494,81,129,74,1,157,62,17,23,1,0,0,0
584,340461476,1000,963,412.154,30.6342,2909,561,340,979,480,82,129,74,1,150,72,17,23,1,0,0,0
585,340461476,1000,959,373.242,33.1299,2899,560,339,968,480,81,129,74,1,154,74,15,23,1,0,0,0
586,340461476,1000,957,439.748,29.8974,2878,564,338,958,469,80,132,74,1,152,72,15,23,0,0,0,0
587,340461476,1000,959,411.517,31.8608,2866,562,339,950,469,78,132,74,2,150,72,15,23,0,0,0,0
588,340461476,1000,957,448.663,29.6102,2873,563,340,963,462,76,134,74,2,152,70,14,23,0,0,0,0
589,340461476,1000,959,482.056,30.1168,2877,570,340,963,460,77,135,71,2,152,70,14,23,0,0,0,0
590,340461476,1000,962,452.875,28.771,2885,575,340,960,463,79,137,70,2,149,72,14,23,1,0,0,0
591,340461476,1000,966,534.514,28.4736,2904,584,345,958,470,85,136,70,2,147,70,13,23,1,0,0,0
592,340461476,1000,964,476.488,27.1471,2899,587,342,957,471,86,137,67,2,142,70,13,24,1,0,0,0
593,340461476,1000,963,577.69,26.9852,2883,582,338,957,470,84,137,66,1,141,69,12,25,1,0,0,0
594,340461476,1000,964,497.81,25.7632,2894,587,335,956,475,84,141,64,1,143,70,13,24,1,0,0,0
595,340461476,1000,966,608.841,26.1784,2883,589,334,947,473,83,142,67,1,142,69,13,22,1,0,0,0
596,340461476,1000,962,521.862,25.3438,2872,593,328,940,474,80,141,73,1,141,66,13,21,1,0,0,0
597,340461476,1000,964,644.886,26.3248,2899,597,328,957,478,81,139,73,1,143,67,14,20,1,0,0,0
598,340461476,1000,963,557.992,26.1431,2911,599,324,965,476,80,143,75,2,144,68,14,20,1,0,0,0
599,340461476,1000,963,647.42,26.8661,2900,597,324,957,477,82,142,73,2,145,68,13,19,1,0,0,0
600,340461476,1000,965,528.658,28.0388,2939,607,324,980,479,81,146,72,3,145,68,13,20,1,0,0,0
601,340461476,1000,966,591.478,28.0316,2939,606,327,973,482,79,153,70,3,142,69,13,21,1,0,0,0
602,340461476,1000,967,487.65,30.026,2952,610,329,978,483,83,152,69,3,142,68,13,20,2,0,0,0
603,340461476,1000,969,497.578,29.7778,2953,615,324,973,490,85,150,67,3,143,68,13,20,2,0,0,0
604,340461476,1000,966,464.108,32.1512,2950,621,321,976,482,87,149,66,3,141,68,13,21,2,0,0,0
605,340461476,1000,965,407.916,31.6218,2973,631,330,971,494,85,147,65,3,140,69,13,23,2,0,0,0
606,340461476,1000,967,433.271,34.1192,2998,643,335,973,495,83,149,66,3,140,71,13,25,2,0,0,0
607,340461476,1000,966,372.077,33.4149,2979,633,333,970,494,83,150,66,3,138,71,13,23,2,0,0,0
608,340461476,1000,967,439.745,35.998,2972,629,335,967,487,86,149,68,3,138,72,13,23,2,0,0,0
609,340461476,1000,965,401.266,35.4745,2966,630,339,965,486,84,148,65,3,137,71,13,23,2,0,0,0
610,340461476,1000,961,516.445,37.563,2955,634,336,960,485,82,145,68,3,134,73,12,21,2,0,0,0
611,340461476,1000,963,448.356,36.2202,2965,638,338,957,489,81,147,69,3,136,73,13,19,2,0,0,0
612,340461476,1000,961,625.764,37.2053,2975,634,341,966,490,82,147,68,3,137,73,13,19,2,0,0,0
613,340461476,1000,960,481.143,35.4886,2977,641,344,963,484,83,146,70,3,137,72,13,19,2,0,0,0
614,340461476,1000,961,667.139,34.7918,2987,645,352,964,485,82,146,68,3,137,71,14,18,2,0,0,0
615,340461476,1000,965,487.489,33.7287,3020,647,356,973,490,82,151,68,3,138,76,14,20,2,0,0,0
616,340461476,1000,966,684.058,31.6439,3019,656,354,963,494,82,148,68,3,139,76,14,20,2,0,0,0
617,340461476,1000,965,509.177,31.0846,2997,654,349,955,493,82,144,67,3,138,74,15,21,2,0,0,0
618,340461476,1000,964,663.954,28.9742,3002,656,351,952,501,81,145,67,3,136,74,14,20,2,0,0,0
619,340461476,1000,963,553.551,29.1913,3001,658,349,952,502,82,144,65,3,134,73,14,22,2,0,1,0
620,340461476,1000,964,569.35,27.9505,2999,656,351,952,498,80,143,66,3,135,72,18,22,2,0,1,0
621,340461476,1000,962,614.668,29.7941,3013,661,355,954,499,82,141,65,3,139,70,18,23,2,0,1,0
622,340461476,1000,962,526.847,28.9171,3001,667,356,944,493,82,141,65,3,136,69,18,24,2,0,1,0
623,340461476,1000,962,641.801,32.652,2986,660,358,935,493,81,142,64,3,135,68,19,25,2,0,1,0
624,340461476,1000,961,516.531,31.3051,3000,666,359,932,502,82,143,63,3,137,67,19,24,2,0,1,0
625,340461476,1000,959,604.742,35.283,2989,662,362,925,500,82,143,63,3,138,65,19,24,2,0,1,0
626,340461476,1000,960,459.778,33.3502,2972,653,361,913,499,86,144,64,3,133,68,19,26,2,0,1,0
627,340461476,1000,960,529.802,37.1001,2967,654,360,909,501,85,141,65,3,134,64,19,29,2,0,1,0
628,340461476,1000,957,388.706,35.1072,2947,650,363,899,499,83,139,64,3,132,64,19,29,2,0,1,0
629,340461476,1000,956,453.779,37.8086,2915,640,360,891,493,82,136,64,3,131,64,19,29,2,0,1,0
630,340461476,1000,956,349.575,36.9044,2915,642,356,883,493,81,138,64,3,135,66,21,30,2,0,1,0
631,340461476,1000,953,412.866,36.7745,2889,632,345,874,495,82,139,64,3,135,66,21,30,2,0,1,0
632,340461476,1000,956,373.255,37.9252,2921,630,350,893,501,82,141,62,3,139,66,21,30,2,0,1,0
633,340461476,1000,955,409.843,36.3219,2922,640,351,885,496,84,141,63,3,140,65,21,30,2,0,1,0
634,340461476,1000,955,436.733,38.2814,2927,644,348,886,495,84,140,63,3,140,68,23,30,2,0,1,0
635,340461476,1000,953,406.709,36.3885,2933,653,346,891,490,83,136,63,3,143,70,22,30,2,0,1,0
636,340461476,1000,953,497.23,37.6972,2927,648,345,885,498,82,135,64,4,140,69,24,30,2,0,1,0
637,340461476,1000,950,416.124,35.0583,2912,643,345,876,498,80,137,65,4,138,69,24,30,2,0,1,0
638,340461476,1000,951,504.823,35.526,2911,644,346,874,499,79,140,65,4,135,68,23,30,2,0,2,0
639,340461476,1000,950,465.162,32.307,2891,641,341,867,497,79,140,65,4,134,68,21,30,2,0,2,0
640,340461476,1000,950,491.857,32.1849,2883,639,336,872,494,78,137,66,4,135,66,22,30,2,0,2,0
641,340461476,1000,950,488.166,29.3055,2879,646,332,865,494,81,133,66,4,136,67,21,29,2,0,3,0
642,340461476,1000,952,459.649,29.0497,2877,641,330,870,492,85,133,64,4,136,67,21,29,2,0,3,0
643,340461476,1000,952,465.907,27.6088,2885,651,330,870,490,86,131,64,4,137,68,20,29,2,0,3,0
644,340461476,1000,958,417.903,27.3965,2896,653,332,876,490,90,131,63,5,133,69,19,29,3,0,3,0
645,340461476,1000,958,427.807,27.7225,2869,646,329,869,488,89,128,62,5,132,67,19,29,3,0,3,0
646,340461476,1000,956,418.1,27.0244,2853,644,321,866,487,86,127,62,5,133,68,19,29,3,0,3,0
647,340461476,1000,959,398.483,28.7629,2859,642,321,877,488,88,124,59,5,132,70,19,28,3,0,3,0
648,340461476,1000,960,437.918,27.7997,2847,645,315,874,487,85,122,60,5,132,70,18,28,3,0,3,0
649,340461476,1000,958,374.087,29.3686,2815,637,311,864,485,84,118,60,5,132,68,17,28,3,0,3,0
650,340461476,1000,960,434.639,29.3506,2855,653,312,874,484,87,119,63,5,134,71,18,29,3,0,3,0
651,340461476,1000,959,394.701,29.9789,2854,656,310,876,484,86,113,64,5,134,70,20,30,3,0,3,0
652,340461476,1000,958,413.132,30.4848,2865,664,308,879,484,88,112,62,5,135,73,19,30,3,0,3,0
653,340461476,1000,961,459.103,30.1588,2880,672,304,888,488,89,112,61,5,130,75,19,31,2,0,4,0
654,340461476,1000,959,442.619,30.351,2873,674,299,891,480,89,111,62,6,132,73,19,31,2,0,4,0
655,340461476,1000,959,506.963,29.3722,2892,671,298,906,482,89,112,65,6,134,75,19,29,2,0,4,0
656,340461476,1000,959,507.093,29.0589,2899,672,296,908,482,89,114,66,6,134,75,21,29,2,0,5,0
657,340461476,1000,960,497.044,28.5563,2875,676,291,894,482,88,110,65,6,132,74,21,29,2,0,5,0
658,340461476,1000,961,513.824,27.6668,2884,681,286,901,479,89,110,66,6,136,72,21,29,3,0,5,0
659,340461476,1000,959,476.634,28.1242,2897,694,282,902,484,87,110,65,5,137,73,21,29,2,0,6,0
660,340461476,1000,959,468.782,26.716,2896,697,284,899,478,89,111,66,6,134,73,21,30,2,0,6,0
661,340461476,1000,959,479.195,27.3805,2900,696,280,905,478,88,110,64,6,141,73,21,29,3,0,6,0
662,340461476,1000,959,465.317,26.7508,2907,698,277,906,482,88,112,66,6,139,73,21,30,3,0,6,0
663,340461476,1000,955,484.815,26.6204,2888,686,278,903,484,86,113,68,6,134,71,21,29,3,0,6,0
664,340461476,1000,953,464.327,27.618,2896,687,275,911,480,88,115,67,6,135,72,21,29,4,0,6,0
665,340461476,1000,953,471.189,27.5399,2899,685,279,915,478,87,117,66,6,134,71,21,30,4,0,6,0
666,340461476,1000,953,462.216,29.0298,2886,682,277,906,477,87,116,66,7,136,72,21,29,4,0,6,0
667,340461476,1000,952,460.751,29.9208,2877,679,273,906,477,87,114,66,7,135,73,21,29,4,0,6,0
668,340461476,1000,951,493.26,30.3434,2863,680,274,896,469,88,113,67,7,135,73,21,30,4,0,6,0
669,340461476,1000,951,491.545,31.1497,2850,671,270,900,468,87,114,66,7,135,71,21,30,4,0,6,0
670,340461476,1000,947,511.964,31.0037,2839,670,267,897,470,87,113,65,7,133,70,21,29,4,0,6,0
671,340461476,1000,949,529.224,30.763,2842,670,267,900,468,90,114,65,7,132,70,21,28,4,0,6,0
672,340461476,1000,948,502.241,30.9186,2818,660,261,896,469,91,112,64,7,128,69,23,28,4,0,6,0
673,340461476,1000,954,540.467,30.5722,2861,674,265,905,481,91,112,61,7,134,68,22,28,5,0,6,2
674,340461476,1000,954,512.769,30.8859,2850,669,263,902,476,93,115,62,7,132,66,22,29,6,0,6,2
675,340461476,1000,953,575.636,30.579,2827,663,258,902,469,92,115,61,8,130,65,21,29,6,0,6,2
676,340461476,1000,955,564.475,30.5987,2831,660,259,911,470,90,113,61,8,130,65,23,28,6,0,5,2
677,340461476,1000,956,666.638,30.4308,2820,661,254,910,465,91,112,61,8,130,65,22,28,6,0,5,2
678,340461476,1000,956,581.865,30.1881,2793,662,253,894,462,90,113,59,8,125,66,21,27,6,0,5,2
679,340461476,1000,957,698.157,30.7113,2799,663,248,903,467,90,113,55,8,127,64,21,27,6,0,5,2
680,340461476,1000,956,551.119,30.8669,2787,668,241,900,458,92,113,55,8,128,64,21,26,6,0,5,2
681,340461476,1000,958,633.922,31.3525,2783,666,239,897,456,92,117,55,8,129,65,22,24,6,0,5,2
682,340461476,1000,961,524.235,32.1975,2816,669,237,909,474,90,118,53,8,133,65,23,24,6,0,5,2
683,340461476,1000,954,557.759,32.0077,2797,662,234,906,470,90,117,52,8,131,67,22,25,6,0,5,2
684,340461476,1000,953,521.302,32.94,2787,656,231,901,473,87,119,51,8,131,70,22,25,6,0,5,2
685,340461476,1000,956,473.66,32.7209,2786,656,231,897,473,86,120,51,8,130,69,23,28,6,0,5,3
686,340461476,1000,957,491.24,33.9956,2772,654,230,892,470,85,118,50,8,131,69,23,28,6,0,5,3
687,340461476,1000,957,375.665,34.2683,2768,656,227,896,468,86,117,49,8,129,67,23,28,6,0,5,3
688,340461476,1000,956,412.177,36.9104,2766,655,221,896,470,87,116,49,8,131,66,24,29,6,0,5,3
689,340461476,1000,959,321.177,36.3492,2762,652,225,887,473,88,114,51,8,131,65,24,30,6,0,5,3
690,340461476,1000,960,349.698,39.2651,2760,647,225,880,475,88,114,51,8,138,65,24,30,6,0,6,3
691,340461476,1000,959,302.07,37.5835,2746,650,223,867,475,85,117,49,7,136,64,25,33,6,0,6,3
692,340461476,1000,959,358.802,39.027,2763,645,222,873,490,86,117,52,8,135,63,25,33,6,0,5,3
693,340461476,1000,960,302.994,37.262,2753,646,218,876,481,88,115,53,8,134,63,24,34,6,0,4,3
694,340461476,1000,960,408.464,37.2434,2751,644,224,868,486,88,111,54,8,135,62,24,34,6,0,4,3
695,340461476,1000,961,347.38,36.2783,2751,647,225,868,483,91,109,54,8,134,63,22,34,6,0,4,3
696,340461476,1000,958,414.818,34.7117,2749,647,223,870,480,90,109,54,8,134,65,22,34,6,0,4,3
697,340461476,1000,959,370.426,34.3527,2743,641,226,865,484,90,108,53,8,134,65,22,34,6,0,4,3
698,340461476,1000,960,394.321,31.3895,2758,634,225,885,484,89,107,53,8,136,67,24,33,6,0,4,3
699,340461476,1000,959,352.246,30.6413,2756,627,228,883,485,88,108,53,7,137,70,23,34,6,0,4,3
700,340461476,1000,960,397.446,27.8542,2754,624,225,887,479,90,108,53,7,138,69,26,35,6,0,4,3
701,340461476,1000,961,376.068,26.8069,2772,633,223,892,486,90,107,54,7,138,70,26,34,5,0,4,3
702,340461476,1000,962,397.845,24.6977,2757,632,221,888,482,90,109,54,7,136,67,25,34,5,0,4,3
703,340461476,1000,964,419.515,24.6964,2748,633,229,883,477,87,109,53,6,136,64,24,34,5,0,5,3
704,340461476,1000,965,417.342,22.8768,2746,629,227,881,481,86,108,54,6,141,64,23,33,5,0,5,3
705,340461476,1000,964,473.01,24.2697,2737,623,226,874,482,90,107,55,6,141,64,23,33,5,0,5,3
706,340461476,1000,960,442.471,23.3085,2734,626,228,861,485,94,104,54,6,144,64,22,33,5,0,5,3
707,340461476,1000,959,500.169,24.4391,2734,630,228,858,492,91,101,53,5,144,64,22,33,5,0,5,3
708,340461476,1000,958,449.663,24.0843,2736,626,229,864,489,93,98,54,6,143,65,22,34,5,0,5,3
709,340461476,1000,950,502.096,24.561,2699,609,229,859,485,92,97,50,6,140,64,22,33,5,0,5,3
710,340461476,1000,947,432.936,23.822,2672,611,227,842,477,92,96,51,6,141,62,22,33,5,0,4,3
711,340461476,1000,947,479.27,24.4594,2676,615,227,839,475,91,95,51,8,139,65,26,34,5,0,3,3
712,340461476,1000,944,433.401,24.2259,2660,611,225,833,474,91,95,50,8,140,63,26,33,5,0,3,3
713,340461476,1000,947,469.494,24.5667,2643,606,228,821,470,89,98,49,11,140,62,26,31,6,0,3,3
714,340461476,1000,951,499.424,25.2643,2657,606,233,828,467,91,101,49,12,140,62,25,31,6,0,3,3
715,340461476,1000,953,499.9,25.5094,2651,605,230,828,472,92,98,46,12,139,62,24,32,5,0,3,3
716,340461476,1000,951,574.206,27.0285,2636,601,231,825,467,94,97,45,11,138,62,24,31,5,0,2,3
717,340461476,1000,948,541.671,27.1202,2634,596,238,842,457,93,95,45,11,132,61,24,30,5,0,2,3
718,340461476,1000,946,582.124,28.7266,2624,594,237,835,460,94,95,45,11,131,59,24,29,5,0,2,3
719,340461476,1000,945,546.855,28.4817,2619,584,235,838,465,92,95,48,10,132,59,24,28,4,0,2,3
720,340461476,1000,945,532.457,29.8201,2632,592,232,845,461,90,99,50,11,131,59,24,30,3,0,2,3
721,340461476,1000,946,524.382,29.0115,2613,587,231,837,454,90,101,51,12,131,57,24,30,3,0,2,3
722,340461476,1000,946,520.14,29.8272,2618,585,233,844,454,89,100,52,12,132,55,24,30,3,0,2,3
723,340461476,1000,948,503.043,29.1309,2645,596,236,849,456,92,101,51,14,131,55,26,30,3,0,2,3
724,340461476,1000,946,517.118,29.5319,2649,598,235,844,458,91,103,52,14,133,57,26,30,3,0,2,3
725,340461476,1000,944,484.314,30.2675,2662,602,236,847,460,91,106,53,14,132,57,26,30,3,0,2,3
726,340461476,1000,942,491.565,30.5222,2656,596,231,850,459,93,107,54,14,131,56,27,30,3,0,2,3
727,340461476,1000,946,454.535,32.4307,2652,597,232,848,458,90,109,52,14,133,56,26,30,2,0,2,3
728,340461476,1000,947,464.501,32.7632,2641,593,229,845,457,92,108,52,14,132,56,26,30,2,0,2,3
729,340461476,1000,950,424.83,34.2068,2640,591,233,844,454,94,105,52,14,135,56,25,30,2,0,2,3
