SIM_TIME,YEAR,NODE_ID,SRC_ID,SRC_INFECTED,SRC_GENDER,SRC_AGE,SRC_current_relationship_count,SRC_lifetime_relationship_count,SRC_relationships_in_last_6_months,SRC_FLAGS,SRC_CIRCUMCISED,SRC_STI,SRC_SUPERSPREADER,SRC_INF_AGE,DEST_ID,DEST_INFECTED,DEST_GENDER,DEST_AGE,DEST_current_relationship_count,DEST_lifetime_relationship_count,DEST_relationships_in_last_6_months,DEST_FLAGS,DEST_CIRCUMCISED,DEST_STI,DEST_SUPERSPREADER
126,1960.85,1,12459,1,1,5898.91,1,1,1,0,0,0,0,-42,200,1,0,6633.37,1,1,1,0,0,0,0
126,1960.85,1,5790,1,1,5498.49,1,1,1,0,0,0,0,-42,1222,1,0,9196.54,1,1,1,0,0,0,0
126,1960.85,1,6006,1,0,6228,1,1,1,0,0,0,0,-42,1797,1,1,6569.78,1,1,1,0,0,0,0
126,1960.85,1,14713,1,1,6952.39,1,1,1,0,0,0,0,-42,1899,1,0,9552.42,1,1,1,0,0,0,0
126,1960.85,1,15479,1,0,5477.29,1,1,1,0,0,0,0,-42,2376,1,1,5517.89,1,1,1,0,0,0,0
126,1960.85,1,9249,1,0,6972.33,1,1,1,0,0,0,0,-42,2816,1,1,6632.08,1,1,1,0,0,0,0
126,1960.85,1,8241,1,1,6822.36,1,1,1,0,0,0,0,-42,3093,1,0,5971.07,1,1,1,0,0,0,0
126,1960.85,1,13286,1,1,5582.97,1,1,1,0,0,0,0,-42,4448,1,0,7001.3,1,1,1,0,0,0,0
126,1960.85,1,5174,1,0,7760.07,1,1,1,0,0,0,0,-42,5168,1,1,6248.64,1,1,1,0,0,0,0
126,1960.85,1,14669,1,0,6625.68,1,1,1,0,0,0,0,-42,5220,1,1,6850.43,1,1,1,0,0,0,0
126,1960.85,1,15298,1,0,7882.02,1,1,1,0,0,0,0,-42,5751,1,1,6348.67,1,1,1,0,0,0,0
126,1960.85,1,16039,1,0,10138,1,1,1,0,0,0,0,-42,6079,1,1,6194.87,1,1,1,0,0,0,0
126,1960.85,1,2917,1,0,6136.43,1,1,1,0,0,0,0,-42,7690,1,1,5590.34,1,1,1,0,0,0,0
126,1960.85,1,16877,1,1,6788.51,1,1,1,0,0,0,0,-42,8083,1,0,8741.27,1,1,1,0,0,0,0
126,1960.85,1,12753,1,0,9102.82,1,1,1,0,0,0,0,-42,8348,1,1,6850.95,1,1,1,0,0,0,0
126,1960.85,1,15656,1,0,9326.25,1,1,1,0,0,0,0,-42,9501,1,1,6224.1,1,1,1,0,0,0,0
126,1960.85,1,11533,1,1,6803.86,1,1,1,0,0,0,0,-42,11250,1,0,6238.76,1,1,1,0,0,0,0
126,1960.85,1,8360,1,0,6303.52,1,1,1,0,0,0,0,-42,12675,1,1,7053.14,1,1,1,0,0,0,0
126,1960.85,1,7034,1,0,8921.63,1,1,1,0,0,0,0,-42,13323,1,1,6742.16,1,1,1,0,0,0,0
126,1960.85,1,16316,1,0,7469.49,1,1,1,0,0,0,0,-42,13360,1,1,6632.88,1,1,1,0,0,0,0
126,1960.85,1,1191,1,0,7244.15,1,1,1,0,0,0,0,-42,14855,1,1,5891.95,1,1,1,0,0,0,0
126,1960.85,1,14914,1,0,7403.7,1,1,1,0,0,0,0,-42,17233,1,1,6222.08,1,1,1,0,0,0,0
126,1960.85,1,7105,1,1,7839.05,1,1,1,0,0,0,0,-42,17272,1,0,6519.67,1,1,1,0,0,0,0
127,1960.85,1,7602,1,0,7765.28,1,1,1,0,0,0,0,-42,851,1,1,5966.52,1,1,1,0,0,0,0
127,1960.85,1,8425,1,1,5861.25,1,1,1,0,0,0,0,-42,1109,1,0,6939.54,1,1,1,0,0,0,0
127,1960.85,1,15897,1,0,6118.9,1,1,1,0,0,0,0,-42,2517,1,1,6287.93,1,1,1,0,0,0,0
127,1960.85,1,15476,1,0,6268.85,1,1,1,0,0,0,0,-42,2534,1,1,5793.64,1,2,2,0,0,0,0
127,1960.85,1,4687,1,1,6659.98,1,1,1,0,0,0,0,-42,3570,1,0,8184.77,1,1,1,0,0,0,0
127,1960.85,1,3997,1,1,7802.63,1,1,1,0,0,0,0,-42,6584,1,0,6223.1,1,1,1,0,0,0,0
127,1960.85,1,996,1,0,9944.07,1,1,1,0,0,0,0,-42,6967,1,1,6692,1,1,1,0,0,0,0
127,1960.85,1,10376,1,0,7151.61,1,1,1,0,0,0,0,-42,7173,1,1,7043.11,1,1,1,0,0,0,0
127,1960.85,1,13435,1,1,8585.65,1,1,1,0,0,0,0,-42,8020,1,0,6247.99,1,1,1,0,0,0,0
127,1960.85,1,15713,1,0,8107.17,1,1,1,0,0,0,0,-42,8205,1,1,6669.5,1,1,1,0,0,0,0
127,1960.85,1,12883,1,1,6599.54,1,1,1,0,0,0,0,-42,8538,1,0,8661.43,1,1,1,0,0,0,0
127,1960.85,1,14246,1,0,7087.35,1,1,1,0,0,0,0,-42,8778,1,1,5893.09,1,1,1,0,0,0,0
127,1960.85,1,4397,1,0,6443.78,1,1,1,0,0,0,0,-42,8805,1,1,7029.44,1,1,1,0,0,0,0
127,1960.85,1,3354,1,0,6358.71,1,1,1,0,0,0,0,-42,9757,1,1,6322.81,1,1,1,0,0,0,0
127,1960.85,1,12905,1,0,8695.95,1,1,1,0,0,0,0,-42,10941,1,1,6479.53,1,1,1,0,0,0,0
127,1960.85,1,8525,0,0,6451.28,1,1,1,0,0,0,0,-42,12293,1,1,7464.19,1,1,1,0,0,0,0
127,1960.85,1,3905,0,1,6083.43,1,1,1,0,0,0,0,-42,13265,1,0,7287.02,1,1,1,0,0,0,0
127,1960.85,1,4101,1,0,10925.8,1,1,1,0,0,0,0,-42,13551,1,1,5695.91,1,1,1,0,0,0,0
127,1960.85,1,16250,1,0,6008.86,1,1,1,0,0,0,0,-42,15848,1,1,6375.97,1,1,1,0,0,0,0
127,1960.85,1,6052,1,0,9715.67,1,1,1,0,0,0,0,-42,16006,1,1,6577.19,1,1,1,0,0,0,0
127,1960.85,1,8334,1,0,9146.03,1,1,1,0,0,0,0,-42,16268,1,1,6752.72,1,1,1,0,0,0,0
128,1960.85,1,13499,1,1,6171.19,1,1,1,0,0,0,0,-42,1648,1,0,8642.28,1,1,1,0,0,0,0
128,1960.85,1,16302,1,0,8206.49,1,1,1,0,0,0,0,-42,6643,1,1,5774.81,1,1,1,0,0,0,0
128,1960.85,1,6382,1,1,5638.13,1,1,1,0,0,0,0,-42,7587,1,0,6194,1,1,1,0,0,0,0
128,1960.85,1,3614,1,0,6173.93,1,1,1,0,0,0,0,-42,8755,1,1,6479.71,1,1,1,0,0,0,0
128,1960.85,1,2968,1,1,5655.72,1,1,1,0,0,0,0,-42,8799,1,0,6147.58,1,1,1,0,0,0,0
128,1960.85,1,2211,0,1,6864.93,1,1,1,0,0,0,0,-42,8958,1,0,7342.48,1,1,1,0,0,0,0
128,1960.85,1,5121,1,1,5700.83,1,1,1,0,0,0,0,-42,9087,1,0,5800.25,1,1,1,0,0,0,0
128,1960.85,1,10331,1,1,8077.69,1,1,1,0,0,0,0,-42,9975,1,0,7210.41,1,1,1,0,0,0,0
128,1960.85,1,10352,1,0,9178.78,1,1,1,0,0,0,0,-42,10980,1,1,5854.19,1,1,1,0,0,0,0
128,1960.85,1,14248,1,1,6971.49,1,1,1,0,0,0,0,-42,11236,1,0,6554.39,1,1,1,0,0,0,0
128,1960.85,1,866,1,0,6387.31,1,2,2,0,0,0,0,-42,11702,1,1,6344.45,1,1,1,0,0,0,0
128,1960.85,1,8422,1,1,5601.18,1,1,1,0,0,0,0,-42,12117,1,0,7260.8,1,1,1,0,0,0,0
128,1960.85,1,3888,1,0,8294.4,1,1,1,0,0,0,0,-42,12121,1,1,5626.73,1,1,1,0,0,0,0
128,1960.85,1,4832,1,1,8174.6,1,1,1,0,0,0,0,-42,12624,1,0,6788.04,1,1,1,0,0,0,0
128,1960.85,1,16518,1,0,6653.96,1,1,1,0,0,0,0,-42,14063,1,1,7071.97,1,1,1,0,0,0,0
128,1960.85,1,9070,1,0,6225.42,1,1,1,0,0,0,0,-42,14091,1,1,6119.4,1,1,1,0,0,0,0
128,1960.85,1,961,1,0,8683.98,1,1,1,0,0,0,0,-42,14184,1,1,5489.1,1,1,1,0,0,0,0
128,1960.85,1,12876,1,1,7907.8,1,1,1,0,0,0,0,-42,14545,1,0,7296,1,1,1,0,0,0,0
128,1960.85,1,15902,1,1,7404.55,1,1,1,0,0,0,0,-42,14576,1,0,6005.84,1,1,1,0,0,0,0
128,1960.85,1,8297,1,0,8099.97,1,1,1,0,0,0,0,-42,15413,1,1,6672.23,1,1,1,0,0,0,0
128,1960.85,1,7259,1,0,9036.26,1,1,1,0,0,0,0,-42,15845,1,1,6152.61,1,1,1,0,0,0,0
128,1960.85,1,5892,1,0,8574.16,1,2,2,0,0,0,0,-42,16729,1,1,7838.45,1,1,1,0,0,0,0
129,1960.85,1,12132,1,0,10842.3,1,1,1,0,0,0,0,-42,522,1,1,5819.52,1,1,1,0,0,0,0
129,1960.85,1,13253,1,0,8861.69,1,1,1,0,0,0,0,-42,665,1,1,6289.73,1,1,1,0,0,0,0
129,1960.85,1,4190,1,0,9288.06,1,1,1,0,0,0,0,-42,3760,1,1,7224.44,1,1,1,0,0,0,0
129,1960.85,1,2296,1,0,6947.81,1,1,1,0,0,0,0,-42,3903,1,1,6229.94,1,1,1,0,0,0,0
129,1960.85,1,2966,1,1,6718.57,1,1,1,0,0,0,0,-42,4231,1,0,6164.12,1,1,1,0,0,0,0
129,1960.85,1,16931,1,0,9966.46,1,1,1,0,0,0,0,-42,5898,1,1,6334.16,1,1,1,0,0,0,0
129,1960.85,1,15506,1,0,7613.68,1,1,1,0,0,0,0,-42,6621,1,1,6203.5,1,1,1,0,0,0,0
129,1960.85,1,16840,1,1,5878.33,1,1,1,0,0,0,0,-42,7045,1,0,6237.74,1,1,1,0,0,0,0
129,1960.85,1,9095,1,0,12680.9,1,1,1,0,0,0,0,-42,9134,1,1,6046.66,1,1,1,0,0,0,0
129,1960.85,1,9508,1,1,6170.93,1,1,1,0,0,0,0,-42,9480,1,0,7733.87,1,1,1,0,0,0,0
129,1960.85,1,13029,1,0,9847.46,1,1,1,0,0,0,0,-42,9939,1,1,7021.46,1,1,1,0,0,0,0
129,1960.85,1,4469,1,1,6988.74,1,1,1,0,0,0,0,-42,11776,1,0,8471.87,1,1,1,0,0,0,0
129,1960.85,1,4825,1,0,8217.98,1,1,1,0,0,0,0,-42,12971,1,1,5980.97,1,2,2,0,0,0,0
129,1960.85,1,8651,1,0,6143.53,1,1,1,0,0,0,0,-42,17198,1,1,6147.19,1,1,1,0,0,0,0
130,1960.86,1,14298,1,0,9761.78,1,1,1,0,0,0,0,-42,2381,1,1,6683.91,1,1,1,0,0,0,0
130,1960.86,1,1661,1,1,5695.56,1,1,1,0,0,0,0,-42,5764,1,0,7147.28,1,1,1,0,0,0,0
130,1960.86,1,9432,1,1,7713.77,1,1,1,0,0,0,0,-42,8604,1,0,7294.9,1,1,1,0,0,0,0
130,1960.86,1,5075,1,0,9996.54,1,1,1,0,0,0,0,-42,9820,1,1,6235.6,1,1,1,0,0,0,0
130,1960.86,1,11176,1,1,6371.05,1,1,1,0,0,0,0,-42,9842,1,0,10131.6,1,1,1,0,0,0,0
130,1960.86,1,3090,1,0,8878.92,1,1,1,0,0,0,0,-42,10555,1,1,7233.3,1,1,1,0,0,0,0
130,1960.86,1,3142,1,0,9348.45,1,1,1,0,0,0,0,-42,11447,1,1,5798.92,1,1,1,0,0,0,0
130,1960.86,1,13031,1,1,8609.14,1,1,1,0,0,0,0,-42,12369,1,0,6457.43,1,1,1,0,0,0,0
130,1960.86,1,16764,1,0,9619.49,1,1,1,0,0,0,0,-42,12520,1,1,5713.04,1,1,1,0,0,0,0
130,1960.86,1,8538,1,0,8661.43,1,1,1,0,0,0,0,-42,12883,1,1,6599.54,1,1,1,0,0,0,0
130,1960.86,1,1116,1,0,9373.17,1,1,1,0,0,0,0,-42,16616,1,1,6459.48,1,1,1,0,0,0,0
130,1960.86,1,1433,1,0,9502.47,1,1,1,0,0,0,0,-42,16702,1,1,6139.95,1,1,1,0,0,0,0
131,1960.86,1,3994,1,0,6786.25,1,1,1,0,0,0,0,-42,281,1,1,7037.42,1,1,1,0,0,0,0
131,1960.86,1,16229,1,0,6129.31,1,1,1,0,0,0,0,-42,399,1,1,6125.35,1,1,1,0,0,0,0
131,1960.86,1,16200,1,0,10914.6,1,1,1,0,0,0,0,-42,1196,1,1,6710.95,1,1,1,0,0,0,0
131,1960.86,1,8049,1,1,6721.44,1,1,1,0,0,0,0,-42,1579,1,0,5884.27,1,1,1,0,0,0,0
131,1960.86,1,4808,1,1,8159.18,1,1,1,0,0,0,0,-42,1762,1,0,6868.46,1,1,1,0,0,0,0
131,1960.86,1,13265,1,0,7287.02,1,1,1,0,0,0,0,-42,3905,1,1,6083.43,1,1,1,0,0,0,0
131,1960.86,1,11633,1,0,6876.9,1,1,1,0,0,0,0,-42,3929,1,1,7013.25,1,1,1,0,0,0,0
131,1960.86,1,11012,1,1,7073.34,1,1,1,0,0,0,0,-42,5275,1,0,6545.83,1,1,1,0,0,0,0
131,1960.86,1,4433,1,0,6216.21,1,2,2,0,0,0,0,-42,5841,1,1,6634.99,1,1,1,0,0,0,0
131,1960.86,1,16087,1,0,8531.92,1,2,2,0,0,0,0,-42,6327,1,1,6509.2,1,1,1,0,0,0,0
131,1960.86,1,11740,1,0,6711.77,1,1,1,0,0,0,0,-42,6712,1,1,5485.9,1,1,1,0,0,0,0
131,1960.86,1,276,1,0,8851.38,1,1,1,0,0,0,0,-42,8885,1,1,7292.48,1,1,1,0,0,0,0
131,1960.86,1,2384,1,0,6648.76,1,1,1,0,0,0,0,-42,8991,1,1,6821.02,1,1,1,0,0,0,0
131,1960.86,1,1127,1,0,8170.27,1,1,1,0,0,0,0,-42,11037,1,1,6324.3,1,1,1,0,0,0,0
131,1960.86,1,1711,1,1,6320.85,1,1,1,0,0,0,0,-42,11166,1,0,6747.35,1,1,1,0,0,0,0
131,1960.86,1,10391,1,1,6469.66,1,1,1,0,0,0,0,-42,11558,1,0,7132.73,1,1,1,0,0,0,0
131,1960.86,1,13441,1,0,9591.96,1,1,1,0,0,0,0,-42,13078,1,1,7097.6,1,1,1,0,0,0,0
131,1960.86,1,4064,1,1,6534.64,1,1,1,0,0,0,0,-42,15023,1,0,6524.7,1,1,1,0,0,0,0
131,1960.86,1,7212,0,0,12709.7,1,1,1,0,0,0,0,-42,15474,1,1,6858.63,1,1,1,0,0,0,0
131,1960.86,1,13360,1,1,6632.88,1,1,1,0,0,0,0,-42,16316,1,0,7469.49,1,1,1,0,0,0,0
131,1960.86,1,14063,1,1,7071.97,1,1,1,0,0,0,0,-42,16518,1,0,6653.96,1,1,1,0,0,0,0
132,1960.86,1,4890,1,1,6384.37,1,1,1,0,0,0,0,-42,1187,1,0,5701.16,1,1,1,0,0,0,0
132,1960.86,1,11268,1,0,6180.94,1,1,1,0,0,0,0,-42,1406,1,1,9061.98,1,1,1,0,0,0,0
132,1960.86,1,11804,1,0,6219.75,1,1,1,0,0,0,0,-42,2117,1,1,6289.77,1,1,1,0,0,0,0
132,1960.86,1,3822,1,0,9588.01,1,1,1,0,0,0,0,-42,2142,1,1,6693.21,1,1,1,0,0,0,0
132,1960.86,1,8005,1,0,6331.86,1,1,1,0,0,0,0,-42,2463,1,1,6865.78,1,2,2,0,0,0,0
132,1960.86,1,5029,1,0,10316.6,1,1,1,0,0,0,0,-42,3165,1,1,6937.04,1,1,1,0,0,0,0
132,1960.86,1,4283,1,1,6461.92,1,1,1,0,0,0,0,-42,3608,1,0,8127.87,1,1,1,0,0,0,0
132,1960.86,1,6931,1,0,7428.8,1,1,1,0,0,0,0,-42,5136,1,1,6436.47,1,1,1,0,0,0,0
132,1960.86,1,4199,1,0,9160.86,1,1,1,0,0,0,0,-42,5257,1,1,6389.91,1,1,1,0,0,0,0
132,1960.86,1,2683,1,0,7259.12,1,1,1,0,0,0,0,-42,5494,1,1,6824.51,1,1,1,0,0,0,0
132,1960.86,1,8652,1,0,5158.39,1,1,1,0,0,0,0,-42,7257,1,1,6839.05,1,1,1,0,0,0,0
132,1960.86,1,12293,1,1,7464.19,1,1,1,0,0,0,0,-42,8525,1,0,6451.28,1,1,1,0,0,0,0
132,1960.86,1,2816,1,1,6632.08,1,1,1,0,0,0,0,-42,9249,1,0,6972.33,1,1,1,0,0,0,0
132,1960.86,1,2669,1,0,9575.85,1,1,1,0,0,0,0,-42,9699,1,1,6310.07,1,1,1,0,0,0,0
132,1960.86,1,15336,1,1,8534.5,1,1,1,0,0,0,0,-42,9760,1,0,8569.12,1,2,2,0,0,0,0
132,1960.86,1,2869,1,0,9819.4,1,1,1,0,0,0,0,-42,9802,1,1,6616.87,1,1,1,0,0,0,0
132,1960.86,1,3056,1,0,11687.7,1,1,1,0,0,0,0,-42,10382,1,1,5884.34,1,1,1,0,0,0,0
132,1960.86,1,2668,1,0,7757.54,1,1,1,0,0,0,0,-42,10575,1,1,6432.87,1,2,2,0,0,0,0
132,1960.86,1,200,1,0,6633.37,1,1,1,0,0,0,0,-42,12459,1,1,5898.91,1,1,1,0,0,0,0
132,1960.86,1,4738,1,0,10144,1,1,1,0,0,0,0,-42,13950,1,1,6209.89,1,1,1,0,0,0,0
132,1960.86,1,2376,1,1,5517.89,1,1,1,0,0,0,0,-42,15479,1,0,5477.29,1,1,1,0,0,0,0
132,1960.86,1,4145,1,0,9648.84,1,1,1,0,0,0,0,-42,16647,1,1,7037.86,1,1,1,0,0,0,0
133,1960.86,1,9860,1,0,10363,1,1,1,0,0,0,0,-42,278,1,1,7288.62,1,1,1,0,0,0,0
133,1960.86,1,1035,1,0,5890.8,1,2,2,0,0,0,0,-42,641,1,1,9964.39,1,1,1,0,0,0,0
133,1960.86,1,10916,1,0,8518.76,1,1,1,0,0,0,0,-42,916,1,1,6178.78,1,1,1,0,0,0,0
133,1960.86,1,4637,1,0,8631.43,1,1,1,0,0,0,0,-42,2312,1,1,5928.33,1,1,1,0,0,0,0
133,1960.86,1,9536,1,0,7120.3,1,1,1,0,0,0,0,-42,3951,1,1,7020.06,1,1,1,0,0,0,0
133,1960.86,1,12237,1,1,6213.78,1,1,1,0,0,0,0,-42,6003,1,0,6381.42,1,1,1,0,0,0,0
133,1960.86,1,10094,1,0,8508.57,1,1,1,0,0,0,0,-42,8012,1,1,6318.54,1,1,1,0,0,0,0
133,1960.86,1,682,1,0,8709,1,2,2,0,0,0,0,-42,8038,1,1,9295.92,1,1,1,0,0,0,0
133,1960.86,1,8821,1,0,8587.62,1,1,1,0,0,0,0,-42,8477,1,1,5875.59,1,1,1,0,0,0,0
133,1960.86,1,382,1,0,11227.5,1,1,1,0,0,0,0,-42,8625,1,1,7157.42,1,1,1,0,0,0,0
133,1960.86,1,10882,1,0,5968.29,1,1,1,0,0,0,0,-42,8680,1,1,7222.66,1,1,1,0,0,0,0
133,1960.86,1,17141,1,0,9047.96,1,1,1,0,0,0,0,-42,9046,1,1,7199.52,1,1,1,0,0,0,0
133,1960.86,1,4887,1,1,8390.18,1,1,1,0,0,0,0,-42,11669,1,0,6769.29,1,1,1,0,0,0,0
133,1960.86,1,2489,1,0,8281.32,1,1,1,0,0,0,0,-42,12685,1,1,6015.56,1,1,1,0,0,0,0
133,1960.86,1,10646,1,1,9137.74,1,1,1,0,0,0,0,-42,13424,1,0,7096.11,1,1,1,0,0,0,0
133,1960.86,1,11236,1,0,6554.39,1,1,1,0,0,0,0,-42,14248,1,1,6971.49,1,1,1,0,0,0,0
133,1960.86,1,2958,1,0,8365.97,1,1,1,0,0,0,0,-42,14339,1,1,5530.36,1,1,1,0,0,0,0
133,1960.86,1,16186,1,0,8121.51,1,1,1,0,0,0,0,-42,15590,1,1,7097.72,1,1,1,0,0,0,0
133,1960.86,1,13947,1,0,9249.35,1,1,1,0,0,0,0,-42,15637,1,1,7100.44,1,1,1,0,0,0,0
133,1960.86,1,1307,1,1,5984.27,1,1,1,0,0,0,0,-42,16846,1,0,6526.31,1,1,1,0,0,0,0
133,1960.86,1,8132,1,1,6251.11,1,1,1,0,0,0,0,-42,16920,1,0,8507.8,1,1,1,0,0,0,0
133,1960.86,1,6764,1,0,6179.34,1,1,1,0,0,0,0,-42,16986,1,1,6879.77,1,1,1,0,0,0,0
134,1960.87,1,122,1,1,8169.68,1,1,1,0,0,0,0,-42,732,1,0,6174.28,1,1,1,0,0,0,0
134,1960.87,1,8958,1,0,7342.48,1,1,1,0,0,0,0,-42,2211,1,1,6864.93,1,1,1,0,0,0,0
134,1960.87,1,125,1,0,9144.68,1,1,1,0,0,0,0,-42,3605,1,1,5858.31,1,1,1,0,0,0,0
134,1960.87,1,15023,1,0,6524.7,1,1,1,0,0,0,0,-42,4064,1,1,6534.64,1,1,1,0,0,0,0
134,1960.87,1,3570,1,0,8184.77,1,1,1,0,0,0,0,-42,4687,1,1,6659.98,1,1,1,0,0,0,0
134,1960.87,1,2883,1,1,5665.15,1,1,1,0,0,0,0,-42,4844,1,0,5952.09,1,1,1,0,0,0,0
134,1960.87,1,8660,1,0,11383.7,1,1,1,0,0,0,0,-42,6304,1,1,7216.14,1,1,1,0,0,0,0
134,1960.87,1,15474,1,1,6858.63,1,1,1,0,0,0,0,-42,7212,1,0,12709.7,1,1,1,0,0,0,0
134,1960.87,1,8191,1,1,7688.29,1,1,1,0,0,0,0,-42,7522,1,0,6729.39,1,1,1,0,0,0,0
134,1960.87,1,3318,1,1,7262.58,1,1,1,0,0,0,0,-42,9744,1,0,6822.06,1,1,1,0,0,0,0
134,1960.87,1,3324,1,0,8750.69,1,1,1,0,0,0,0,-42,10420,1,1,7293.28,1,1,1,0,0,0,0
134,1960.87,1,5431,1,1,7069.46,1,1,1,0,0,0,0,-42,11537,1,0,7294.43,1,1,1,0,0,0,0
134,1960.87,1,4978,1,0,8633.42,1,1,1,0,0,0,0,-42,12116,1,1,6932.39,1,1,1,0,0,0,0
134,1960.87,1,4448,1,0,7001.3,1,1,1,0,0,0,0,-42,13286,1,1,5582.97,1,1,1,0,0,0,0
134,1960.87,1,13830,1,1,6082.77,1,1,1,0,0,0,0,-42,13350,1,0,5333.77,1,1,1,0,0,0,0
134,1960.87,1,15608,1,0,10034,1,1,1,0,0,0,0,-42,13502,1,1,5706.87,1,1,1,0,0,0,0
134,1960.87,1,13101,1,0,6549.68,1,1,1,0,0,0,0,-42,14234,1,1,7220.17,1,1,1,0,0,0,0
134,1960.87,1,3,1,1,6600.63,1,1,1,0,0,0,0,-42,15216,1,0,6484.6,1,1,1,0,0,0,0
134,1960.87,1,11063,1,0,7465.46,1,1,1,0,0,0,0,-42,15417,1,1,6063.56,1,1,1,0,0,0,0
134,1960.87,1,7570,1,0,6632,1,1,1,0,0,0,0,-42,15891,1,1,6080.09,1,1,1,0,0,0,0
134,1960.87,1,10565,1,0,8527.24,1,1,1,0,0,0,0,-42,16033,1,1,5926.53,1,1,1,0,0,0,0
135,1960.87,1,1797,1,1,6569.78,1,1,1,0,0,0,0,-42,6006,1,0,6228,1,1,1,0,0,0,0
135,1960.87,1,15427,1,0,8117.81,1,1,1,0,0,0,0,-42,6203,1,1,6875.59,1,1,1,0,0,0,0
135,1960.87,1,7299,1,1,6400.02,1,1,1,0,0,0,0,-42,8499,1,0,7482.39,1,1,1,0,0,0,0
135,1960.87,1,5905,1,1,6982.81,1,1,1,0,0,0,0,-42,10119,1,0,10247.7,1,1,1,0,0,0,0
135,1960.87,1,2432,1,0,6048.57,1,1,1,0,0,0,0,-42,12529,1,1,5526.1,1,2,2,0,0,0,0
135,1960.87,1,14738,1,1,5741.46,1,1,1,0,0,0,0,-42,12854,1,0,6330.95,1,1,1,0,0,0,0
135,1960.87,1,14452,1,1,8736.29,1,1,1,0,0,0,0,-42,14378,1,0,6379.38,1,1,1,0,0,0,0
135,1960.87,1,2534,1,1,5793.64,1,2,2,0,0,0,0,-42,15476,1,0,6268.85,1,1,1,0,0,0,0
135,1960.87,1,7126,1,0,6710.15,1,1,1,0,0,0,0,-42,15507,1,1,5937.26,1,1,1,0,0,0,0
135,1960.87,1,7677,1,1,6866.36,1,1,1,0,0,0,0,-42,16334,1,0,5912.53,1,1,1,0,0,0,0
136,1960.87,1,3300,1,1,8074.36,1,1,1,0,0,0,0,-42,738,1,0,6073.71,1,1,1,0,0,0,0
136,1960.87,1,12581,1,0,7300.95,1,1,1,0,0,0,0,-42,1045,1,1,6238.59,1,1,1,0,0,0,0
136,1960.87,1,4959,1,1,7329.86,1,1,1,0,0,0,0,-42,3741,1,0,7105.2,1,1,1,0,0,0,0
136,1960.87,1,9496,1,0,6346.67,1,1,1,0,0,0,0,-42,4374,1,1,7286.38,1,1,1,0,0,0,0
136,1960.87,1,12624,1,0,6788.04,1,1,1,0,0,0,0,-42,4832,1,1,8174.6,1,1,1,0,0,0,0
136,1960.87,1,12484,1,0,8000.61,1,1,1,0,0,0,0,-42,5566,1,1,5774.27,1,1,1,0,0,0,0
136,1960.87,1,13547,1,1,7113.35,1,1,1,0,0,0,0,-42,7175,1,0,6228.95,1,1,1,0,0,0,0
136,1960.87,1,10494,1,1,7775.89,1,1,1,0,0,0,0,-42,9072,1,0,7123.35,1,1,1,0,0,0,0
136,1960.87,1,6227,1,1,5160.24,1,1,1,0,0,0,0,-42,10651,1,0,7089.58,1,1,1,0,0,0,0
136,1960.87,1,17049,1,0,7679.75,1,1,1,0,0,0,0,-42,12756,1,1,5785.16,1,1,1,0,0,0,0
136,1960.87,1,5138,1,0,8220.22,1,1,1,0,0,0,0,-42,13075,1,1,6192.97,1,1,1,0,0,0,0
136,1960.87,1,4594,1,0,5523.25,1,1,1,0,0,0,0,-42,14160,1,1,7273.78,1,1,1,0,0,0,0
136,1960.87,1,16897,1,1,6030.43,1,1,1,0,0,0,0,-42,15980,1,0,10173.2,1,1,1,0,0,0,0
137,1960.88,1,9948,1,0,7999.31,1,1,1,0,0,0,0,-42,145,1,1,6373.2,1,1,1,0,0,0,0
137,1960.88,1,2191,1,1,7234.79,1,1,1,0,0,0,0,-42,714,1,0,6508.71,1,1,1,0,0,0,0
137,1960.88,1,16591,1,0,10359,1,1,1,0,0,0,0,-42,3290,1,1,7174.91,1,1,1,0,0,0,0
137,1960.88,1,16683,1,1,6641.77,1,1,1,0,0,0,0,-42,7040,1,0,5566.21,1,1,1,0,0,0,0
137,1960.88,1,170,1,0,8677.97,1,1,1,0,0,0,0,-42,7364,1,1,6130.11,1,1,1,0,0,0,0
137,1960.88,1,13905,1,1,6856.43,1,1,1,0,0,0,0,-42,9698,1,0,11277,1,1,1,0,0,0,0
137,1960.88,1,16742,1,1,6252.52,1,1,1,0,0,0,0,-42,9924,1,0,6533.38,1,1,1,0,0,0,0
137,1960.88,1,3521,1,1,6134.51,1,1,1,0,0,0,0,-42,10042,1,0,8495.82,1,1,1,0,0,0,0
137,1960.88,1,666,1,1,5916.56,1,1,1,0,0,0,0,-42,11067,1,0,10943.2,1,1,1,0,0,0,0
137,1960.88,1,3929,1,1,7013.25,1,1,1,0,0,0,0,-42,11633,1,0,6876.9,1,1,1,0,0,0,0
137,1960.88,1,2117,1,1,6289.77,1,1,1,0,0,0,0,-42,11804,1,0,6219.75,1,1,1,0,0,0,0
137,1960.88,1,5755,1,1,6586.43,1,1,1,0,0,0,0,-42,13771,1,0,5976.71,1,1,1,0,0,0,0
137,1960.88,1,2091,1,1,5954.91,1,1,1,0,0,0,0,-42,14960,1,0,7125.2,1,1,1,0,0,0,0
137,1960.88,1,7736,1,1,7332.16,1,1,1,0,0,0,0,-42,16984,1,0,6257.69,1,1,1,0,0,0,0
