Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,A_CascadeState,A_HasSTI,A_Risk,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,B_CascadeState,B_HasSTI,B_Risk
4910,40423.8,40674.6,0,1,1,2191,0,0,32.4167,1,1,0,0,0,3,1,8,0,0,0,None,NO,LOW,2620,0,1,27,1,1,0,0,0,2,1,8,0,0,0,None,NO,LOW
4911,40423.8,40860.2,0,1,1,1903,0,0,36.5001,1,1,0,0,0,4,1,8,0,0,0,None,NO,LOW,2091,0,1,33.5834,1,1,0,0,0,2,1,8,0,0,0,None,NO,LOW
4912,40423.8,41619.6,0,1,1,861,0,0,58.4166,1,1,0,0,0,9,1,8,0,0,0,None,NO,LOW,813,0,1,59.7499,1,1,0,0,0,6,1,8,0,0,0,None,NO,LOW
4913,40423.8,40493.4,1,1,1,2379,0,0,30.0834,1,0,1,0,0,4,1,8,0,0,0,None,NO,LOW,3084,0,1,21.4166,1,0,1,0,0,6,1,8,0,0,0,None,NO,LOW
4914,40423.8,40982.4,1,1,1,2321,0,0,30.5834,1,0,1,0,0,3,2,8,0,0,0,None,NO,LOW,2355,0,1,30.3334,1,0,1,0,0,3,1,8,0,0,0,None,NO,LOW
4915,40423.8,41857.5,1,1,1,2373,0,0,30.0834,1,0,1,0,0,3,1,8,0,0,0,None,NO,LOW,3116,0,1,21.0833,1,0,1,0,0,2,1,8,0,0,0,None,NO,LOW
4916,40423.8,40837,1,1,1,3147,0,0,20.6666,1,0,1,0,0,1,1,8,0,0,0,None,NO,LOW,2309,0,1,30.8334,1,0,1,0,0,2,1,8,0,0,0,None,NO,LOW
4917,40423.8,44629.8,2,1,1,2609,0,0,27.0833,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW,3602,0,1,15.8333,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
4918,40423.8,49068.9,2,1,1,1482,0,0,43.5002,1,0,0,1,0,4,1,8,0,0,0,None,NO,LOW,1915,0,1,36.2501,1,0,0,1,0,3,1,8,0,0,0,None,NO,LOW
4919,40454.2,40736.3,0,1,1,2365,0,0,30.25,1,1,0,0,0,2,1,8,0,0,0,None,NO,LOW,2845,0,1,24.1666,1,1,0,0,0,3,2,8,0,0,0,None,NO,LOW
4920,40454.2,40970.4,0,1,1,2837,0,0,24.3333,1,1,0,0,0,1,1,8,0,0,0,None,NO,LOW,3521,0,1,16.75,1,1,0,0,0,1,1,8,0,0,0,None,NO,LOW
4921,40454.2,40539.1,0,1,1,2886,0,0,23.5833,1,1,0,0,0,1,1,8,0,0,0,None,NO,LOW,3603,0,1,15.9167,1,1,0,0,0,1,1,8,0,0,0,None,NO,LOW
4922,40454.2,41885.5,1,1,1,575,0,0,69.2497,1,0,1,0,0,10,1,8,0,0,0,None,NO,LOW,1579,0,1,41.6668,1,0,1,0,0,7,1,8,0,0,0,None,NO,LOW
4923,40454.2,40626.7,1,1,1,2352,0,0,30.5,1,0,1,0,0,3,1,8,0,0,0,None,NO,LOW,1704,0,1,39.5835,1,0,1,0,0,2,1,8,0,0,0,None,NO,LOW
4924,40454.2,41298.5,1,1,1,3435,0,0,17.6666,1,0,1,0,0,1,1,8,0,0,0,None,NO,LOW,3618,0,1,15.75,1,0,1,0,0,1,1,8,0,0,0,None,NO,LOW
4925,40454.2,41521.4,2,1,1,2752,0,0,25.4166,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW,3567,0,1,16.25,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
4926,40454.2,41694.6,2,1,1,2857,0,0,24,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3600,0,1,16,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
4927,40454.2,41047.6,2,1,1,2872,0,0,23.75,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW,3215,0,1,20,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW
4928,40454.2,41218,2,1,1,2915,0,0,23.25,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3563,0,1,16.3333,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
4929,40454.2,46989,2,1,1,2011,0,0,34.8334,1,0,0,1,0,6,1,8,0,0,0,None,NO,LOW,2648,0,1,26.6667,1,0,0,1,0,3,1,8,0,0,0,None,NO,LOW
4930,40454.2,43555.9,2,1,1,2128,0,0,33.2501,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW,2391,0,1,29.9167,1,0,0,1,0,8,1,8,0,0,0,None,NO,LOW
4931,40454.2,44912.8,2,1,1,1514,0,0,43.0835,1,0,0,1,0,4,1,8,0,0,0,None,NO,LOW,2174,0,1,32.6667,1,0,0,1,0,3,1,8,0,0,0,None,NO,LOW
4932,40454.2,48011.4,2,1,1,1119,0,0,50.6667,1,0,0,1,0,4,1,8,0,0,0,None,NO,LOW,1255,0,1,47.9168,1,0,0,1,0,5,1,8,0,0,0,None,NO,LOW
4933,40454.2,41323.8,2,1,1,987,0,0,54.4167,1,0,0,1,0,5,1,8,0,0,0,None,NO,LOW,952,0,1,55.5833,1,0,0,1,0,7,1,8,0,0,0,None,NO,LOW
4934,40454.2,41156.6,2,1,1,929,0,0,56.2499,1,0,0,1,0,7,1,8,0,0,0,None,NO,LOW,1129,0,1,50.4167,1,0,0,1,0,5,1,8,0,0,0,None,NO,LOW
4935,40454.2,45726.5,2,1,1,995,0,0,54.1667,1,0,0,1,0,6,1,8,0,0,0,None,NO,LOW,1103,0,1,51.2501,1,0,0,1,0,6,1,8,0,0,0,None,NO,LOW
4936,40484.6,41205.8,0,1,1,1798,0,0,38.0835,1,1,0,0,0,2,1,8,0,0,0,None,NO,LOW,1976,0,1,35.4168,1,1,0,0,0,2,1,8,0,0,0,None,NO,LOW
4937,40484.6,41003.3,0,1,1,1824,0,0,37.7501,1,1,0,0,0,5,1,8,0,0,0,None,NO,LOW,1799,0,1,38.0835,1,1,0,0,0,5,1,8,0,0,0,None,NO,LOW
4938,40484.6,42258.8,1,1,1,1858,0,0,37.2501,1,0,1,0,0,4,1,8,0,0,0,None,NO,LOW,2873,0,1,23.8333,1,0,1,0,0,4,1,8,0,0,0,None,NO,LOW
4939,40484.6,40592.5,1,1,1,2081,0,0,33.9167,1,0,1,0,0,3,1,8,0,0,0,None,NO,LOW,2693,0,1,26.25,1,0,1,0,0,2,1,8,0,0,0,None,NO,LOW
4940,40484.6,40625.4,1,1,1,2613,0,0,27.25,1,0,1,0,0,2,1,8,0,0,0,None,NO,LOW,2692,0,1,26.3333,1,0,1,0,0,5,1,8,0,0,0,None,NO,LOW
4941,40484.6,42388.8,1,1,1,3106,0,0,21.3333,1,0,1,0,0,1,1,8,0,0,0,None,NO,LOW,3455,0,1,17.5,1,0,1,0,0,1,1,8,0,0,0,None,NO,LOW
4942,40484.6,42053.6,2,1,1,2982,0,0,22.6666,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3282,0,1,19.5,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW
4943,40484.6,46010.8,2,1,1,3057,0,0,21.9166,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,2897,0,1,23.5833,1,0,0,1,0,3,1,8,0,0,0,None,NO,LOW
4944,40484.6,41637.6,2,1,1,3227,0,0,20,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3707,0,1,15.1667,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
4945,40484.6,46867.7,2,1,1,3134,0,0,21,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3606,0,1,16,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
4946,40484.6,42314.8,2,1,1,1653,0,0,40.5835,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW,1921,0,1,36.3334,1,0,0,1,0,3,1,8,0,0,0,None,NO,LOW
4947,40515.1,40710.8,0,1,1,2219,0,0,32.1667,1,1,0,0,0,3,1,8,0,0,0,None,NO,LOW,3153,0,1,20.8333,1,1,0,0,0,2,1,8,0,0,0,None,NO,LOW
4948,40515.1,40591.6,0,1,1,2970,0,0,22.8333,1,1,0,0,0,1,1,8,0,0,0,None,NO,LOW,3855,0,1,13.6667,1,1,0,0,0,1,1,8,0,0,0,None,NO,LOW
4949,40515.1,40591.5,0,1,1,3312,0,0,19.25,1,1,0,0,0,1,1,8,0,0,0,None,NO,LOW,3783,0,1,14.3333,1,1,0,0,0,1,1,8,0,0,0,None,NO,LOW
4950,40515.1,40530.3,0,1,1,1535,0,0,42.8335,1,1,0,0,0,5,1,8,0,0,0,None,NO,LOW,1897,0,1,36.7501,1,1,0,0,0,4,1,8,0,0,0,None,NO,LOW
4951,40515.1,41131.6,0,1,1,1496,0,0,43.5002,1,1,0,0,0,7,1,8,0,0,0,None,NO,LOW,1892,0,1,36.8334,1,1,0,0,0,4,1,8,0,0,0,None,NO,LOW
4952,40515.1,40834.6,0,1,1,1553,0,0,42.5002,1,1,0,0,0,6,1,8,0,0,0,None,NO,LOW,1477,0,1,43.8335,1,1,0,0,0,6,1,8,0,0,0,None,NO,LOW
4953,40515.1,40735.6,0,1,1,1466,0,0,43.9168,1,1,0,0,0,3,1,8,0,0,0,None,NO,LOW,1951,0,1,35.8334,1,1,0,0,0,4,1,8,0,0,0,None,NO,LOW
4954,40515.1,40631.8,0,1,1,1539,0,0,42.7502,1,1,0,0,0,8,1,8,0,0,0,None,NO,LOW,1312,0,1,47.1668,1,1,0,0,0,6,1,8,0,0,0,None,NO,LOW
4955,40515.1,41427.7,1,1,1,2379,0,0,30.3334,1,0,1,0,0,5,2,8,0,0,0,None,NO,LOW,3063,0,1,21.9166,1,0,1,0,0,2,1,8,0,0,0,None,NO,LOW
4956,40515.1,40980.2,1,1,1,1053,0,0,52.75,1,0,1,0,0,5,1,8,0,0,0,None,NO,LOW,1736,0,1,39.2501,1,0,1,0,0,3,1,8,0,0,0,None,NO,LOW
4957,40515.1,40788.8,1,1,1,1568,0,0,42.1668,1,0,1,0,0,5,1,8,0,0,0,None,NO,LOW,1401,0,1,45.0002,1,0,1,0,0,2,1,8,0,0,0,None,NO,LOW
4958,40515.1,40714.8,1,1,1,1812,0,0,37.9168,1,0,1,0,0,4,1,8,0,0,0,None,NO,LOW,3014,0,1,22.4166,1,0,1,0,0,2,1,8,0,0,0,None,NO,LOW
4959,40515.1,40776.6,1,1,1,1880,0,0,37.0001,1,0,1,0,0,3,1,8,0,0,0,None,NO,LOW,1735,0,1,39.3335,1,0,1,0,0,4,1,8,0,0,0,None,NO,LOW
4960,40515.1,41792,2,1,1,2789,0,0,25.0833,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW,3505,0,1,17.0833,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
4961,40515.1,41651.9,2,1,1,2859,0,0,24.1666,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3586,0,1,16.25,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW
4962,40515.1,44144.7,2,1,1,2875,0,0,23.8333,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3685,0,1,15.4167,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
4963,40515.1,42200.6,2,1,1,2928,0,0,23.3333,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3451,0,1,17.6666,1,0,0,1,0,3,1,8,0,0,0,None,NO,LOW
4964,40515.1,45139.9,2,1,1,2930,0,0,23.25,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3621,0,1,15.8333,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
4965,40515.1,43902.6,2,1,1,3077,0,0,21.6666,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3523,0,1,16.9166,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
4966,40515.1,41703.9,2,1,1,1315,0,0,47.0001,1,0,0,1,0,5,1,8,0,0,0,None,NO,LOW,1444,0,1,44.3335,1,0,0,1,0,5,1,8,0,0,0,None,NO,LOW
4967,40515.1,46218.5,2,1,1,1455,0,0,44.0835,1,0,0,1,0,4,1,8,0,0,0,None,NO,LOW,2427,0,1,29.6667,1,0,0,1,0,3,1,8,0,0,0,None,NO,LOW
4968,40515.1,40779.4,2,1,1,1460,0,0,44.0002,1,0,0,1,0,8,1,8,0,0,0,None,NO,LOW,1659,0,1,40.5835,1,0,0,1,0,5,2,8,0,0,0,None,NO,LOW
4969,40545.5,40613.7,0,1,1,2948,0,0,23.1666,1,1,0,0,0,1,1,8,0,0,0,None,NO,LOW,3611,0,1,16,1,1,0,0,0,3,1,8,0,0,0,None,NO,LOW
4970,40545.5,40598.9,0,1,1,2005,0,0,35.1668,1,1,0,0,0,4,1,8,0,0,0,None,NO,LOW,1947,0,1,36.0001,1,1,0,0,0,3,1,8,0,0,0,None,NO,LOW
4971,40545.5,41052.7,0,1,1,1609,0,0,41.3335,1,1,0,0,0,4,1,8,0,0,0,None,NO,LOW,1521,0,1,43.1668,1,1,0,0,0,6,1,8,0,0,0,None,NO,LOW
4972,40545.5,40975.6,1,1,1,1910,0,0,36.6668,1,0,1,0,0,2,1,8,0,0,0,None,NO,LOW,1807,0,1,38.1668,1,0,1,0,0,2,1,8,0,0,0,None,NO,LOW
4973,40545.5,41841.2,1,1,1,3538,0,0,16.8333,1,0,1,0,0,1,1,8,0,0,0,None,NO,LOW,3688,0,1,15.5,1,0,1,0,0,1,1,8,0,0,0,None,NO,LOW
4974,40545.5,42429.2,2,1,1,3095,0,0,21.6666,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3750,0,1,14.8333,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
4975,40545.5,42935.3,2,1,1,3208,0,0,20.4166,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3548,0,1,16.6666,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW
4976,40545.5,45103.8,2,1,1,2850,0,0,24.4166,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3532,0,1,16.9166,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW
4977,40545.5,42591.8,2,1,1,1497,0,0,43.5835,1,0,0,1,0,8,1,8,0,0,0,None,NO,LOW,1701,0,1,39.9168,1,0,0,1,0,3,1,8,0,0,0,None,NO,LOW
4978,40545.5,42487.7,2,1,1,2046,0,0,34.5834,1,0,0,1,0,3,1,8,0,0,0,None,NO,LOW,2189,0,1,32.7501,1,0,0,1,0,4,1,8,0,0,0,None,NO,LOW
4979,40575.9,40967,0,1,1,2326,0,0,31,1,1,0,0,0,2,1,8,0,0,0,None,NO,LOW,2030,0,1,34.9168,1,1,0,0,0,6,1,8,0,0,0,None,NO,LOW
4980,40575.9,40869.7,0,1,1,2520,0,0,28.75,1,1,0,0,0,3,1,8,0,0,0,None,NO,LOW,2641,0,1,27.0833,1,1,0,0,0,4,1,8,0,0,0,None,NO,LOW
4981,40575.9,40690.1,0,1,1,3019,0,0,22.5,1,1,0,0,0,1,1,8,0,0,0,None,NO,LOW,3748,0,1,15,1,1,0,0,0,1,1,8,0,0,0,None,NO,LOW
4982,40575.9,40976.8,1,1,1,1034,0,0,53.25,1,0,1,0,0,4,1,8,0,0,0,None,NO,LOW,1386,0,1,45.5002,1,0,1,0,0,5,1,8,0,0,0,None,NO,LOW
4983,40575.9,40784.1,1,1,1,3128,0,0,21.3333,1,0,1,0,0,1,1,8,0,0,0,None,NO,LOW,3113,0,1,21.5,1,0,1,0,0,4,1,8,0,0,0,None,NO,LOW
4984,40575.9,43058.1,2,1,1,2346,0,0,30.8334,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW,3283,0,1,19.75,1,0,0,1,0,4,1,8,0,0,0,None,NO,LOW
4985,40575.9,43148,2,1,1,2556,0,0,28.1667,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW,3589,0,1,16.4167,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW
4986,40575.9,46405.2,2,1,1,2773,0,0,25.5,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW,3562,0,1,16.6666,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
4987,40575.9,46756.7,2,1,1,2899,0,0,23.8333,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW,3725,0,1,15.25,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
4988,40575.9,42872,2,1,1,2919,0,0,23.5833,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW,3200,0,1,20.5833,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW
4989,40575.9,49277.3,2,1,1,2737,0,0,25.9167,1,0,0,1,0,3,1,8,0,0,0,None,NO,LOW,3683,0,1,15.5833,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
4990,40575.9,40884.3,2,1,1,1537,0,0,42.9168,1,0,0,1,0,7,1,8,0,0,0,None,NO,LOW,1642,0,1,41.0001,1,0,0,1,0,5,1,8,0,0,0,None,NO,LOW
4991,40575.9,46040.5,2,1,1,1130,0,0,50.7501,1,0,0,1,0,8,1,8,0,0,0,None,NO,LOW,1151,0,1,50.3334,1,0,0,1,0,7,1,8,0,0,0,None,NO,LOW
4992,40575.9,41780.9,2,1,1,959,0,0,55.6666,1,0,0,1,0,7,1,8,0,0,0,None,NO,LOW,1089,0,1,52,1,0,0,1,0,4,1,8,0,0,0,None,NO,LOW
4993,40606.3,40953.2,0,1,1,2044,0,0,34.8334,1,1,0,0,0,2,1,8,0,0,0,None,NO,LOW,2158,0,1,33.3334,1,1,0,0,0,4,1,8,0,0,0,None,NO,LOW
4994,40606.3,41023.8,0,1,1,2227,0,0,32.3334,1,1,0,0,0,3,1,8,0,0,0,None,NO,LOW,2621,0,1,27.5,1,1,0,0,0,5,1,8,0,0,0,None,NO,LOW
4995,40606.3,41158.7,0,1,1,3163,0,0,21,1,1,0,0,0,1,1,8,0,0,0,None,NO,LOW,3199,0,1,20.75,1,1,0,0,0,2,1,8,0,0,0,None,NO,LOW
4996,40606.3,40631.3,0,1,1,979,0,0,55.0833,1,1,0,0,0,7,1,8,0,0,0,None,NO,LOW,1086,0,1,52.0834,1,1,0,0,0,4,1,8,0,0,0,None,NO,LOW
4997,40606.3,41415.6,1,1,1,1043,0,0,53.25,1,0,1,0,0,8,1,8,0,0,0,None,NO,LOW,3184,0,1,20.8333,1,0,1,0,0,1,1,8,0,0,0,None,NO,LOW
4998,40606.3,41110.3,1,1,1,1313,0,0,47.3335,1,0,1,0,0,3,1,8,0,0,0,None,NO,LOW,1588,0,1,41.9168,1,0,1,0,0,3,1,8,0,0,0,None,NO,LOW
4999,40606.3,41621.6,1,1,1,1932,0,0,36.4168,1,0,1,0,0,3,1,8,0,0,0,None,NO,LOW,3256,0,1,20,1,0,1,0,0,2,1,8,0,0,0,None,NO,LOW
5000,40606.3,40772.2,1,1,1,2290,0,0,31.5,1,0,1,0,0,2,1,8,0,0,0,None,NO,LOW,2132,0,1,33.5834,1,0,1,0,0,3,1,8,0,0,0,None,NO,LOW
5001,40606.3,43753,2,1,1,2943,0,0,23.3333,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW,3114,0,1,21.5833,1,0,0,1,0,4,1,8,0,0,0,None,NO,LOW
5002,40606.3,45421.6,2,1,1,2796,0,0,25.1666,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3053,0,1,22.3333,1,0,0,1,0,3,1,8,0,0,0,None,NO,LOW
5003,40606.3,43173.2,2,1,1,3136,0,0,21.25,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3634,0,1,16.0833,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
5004,40606.3,41445.4,2,1,1,2792,0,0,25.25,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW,3518,0,1,17.1666,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
5005,40606.3,41316.9,2,1,1,2794,0,0,25.25,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW,3418,0,1,18.25,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW
5006,40606.3,50632.3,2,1,1,1544,0,0,42.9168,1,0,0,1,0,5,1,8,0,0,0,None,NO,LOW,1851,0,1,37.7501,1,0,0,1,0,3,1,8,0,0,0,None,NO,LOW
5007,40606.3,42743.2,2,1,1,1520,0,0,43.3335,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW,1904,0,1,37.0001,1,0,0,1,0,3,1,8,0,0,0,None,NO,LOW
5008,40606.3,40818.6,2,1,1,1526,0,0,43.2502,1,0,0,1,0,5,1,8,0,0,0,None,NO,LOW,1779,0,1,38.7501,1,0,0,1,0,6,1,8,0,0,0,None,NO,LOW
5009,40606.3,50984.5,2,1,1,1837,0,0,37.9168,1,0,0,1,0,4,1,8,0,0,0,None,NO,LOW,2213,0,1,32.5001,1,0,0,1,0,4,1,8,0,0,0,None,NO,LOW
5010,40636.7,41333.5,0,1,1,2927,0,0,23.6666,1,1,0,0,0,1,1,8,0,0,0,None,NO,LOW,3755,0,1,15,1,1,0,0,0,1,1,8,0,0,0,None,NO,LOW
5011,40636.7,42292.1,1,1,1,1085,0,0,52.1667,1,0,1,0,0,5,1,8,0,0,0,None,NO,LOW,3388,0,1,18.75,1,0,1,0,0,1,1,8,0,0,0,None,NO,LOW
5012,40636.7,41461.4,1,1,1,1967,0,0,36.0001,1,0,1,0,0,2,1,8,0,0,0,None,NO,LOW,2152,0,1,33.5001,1,0,1,0,0,3,1,8,0,0,0,None,NO,LOW
5013,40636.7,41276.7,2,1,1,3182,0,0,21,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3783,0,1,14.6667,1,0,0,1,0,2,2,8,0,0,0,None,NO,LOW
5014,40636.7,44820.7,2,1,1,3436,0,0,18.1666,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3670,0,1,15.8333,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
5015,40636.7,45545.6,2,1,1,2360,0,0,30.8334,1,0,0,1,0,3,1,8,0,0,0,None,NO,LOW,3221,0,1,20.5,1,0,0,1,0,3,1,8,0,0,0,None,NO,LOW
5016,40636.7,46086.7,2,1,1,2650,0,0,27.0833,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW,3617,0,1,16.25,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
5017,40636.7,44776.9,2,1,1,1210,0,0,49.4168,1,0,0,1,0,6,1,8,0,0,0,None,NO,LOW,1702,0,1,40.1668,1,0,0,1,0,4,1,8,0,0,0,None,NO,LOW
5018,40667.1,41403.6,0,1,1,2916,0,0,23.8333,1,1,0,0,0,1,1,8,0,0,0,None,NO,LOW,3471,0,1,17.8333,1,1,0,0,0,2,1,8,0,0,0,None,NO,LOW
5019,40667.1,41597.7,1,1,1,975,0,0,55.3333,1,0,1,0,0,5,1,8,0,0,0,None,NO,LOW,2080,0,1,34.4167,1,0,1,0,0,2,1,8,0,0,0,None,NO,LOW
5020,40667.1,41417.9,1,1,1,1235,0,0,48.9168,1,0,1,0,0,13,1,8,0,0,0,None,NO,LOW,570,0,1,70.1663,1,0,1,0,0,6,1,8,0,0,0,None,NO,LOW
5021,40667.1,44869.7,2,1,1,2846,0,0,24.75,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW,3433,0,1,18.25,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW
5022,40667.1,41896.2,2,1,1,2926,0,0,23.75,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3551,0,1,17,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
5023,40667.1,48997.5,2,1,1,1508,0,0,43.7502,1,0,0,1,0,7,1,8,0,0,0,None,NO,LOW,1688,0,1,40.4168,1,0,0,1,0,5,1,8,0,0,0,None,NO,LOW
5024,40667.1,45136,2,1,1,1708,0,0,40.1668,1,0,0,1,0,7,1,8,0,0,0,None,NO,LOW,1899,0,1,37.1668,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW
5025,40667.1,43786.6,2,1,1,1501,0,0,43.8335,1,0,0,1,0,5,1,8,0,0,0,None,NO,LOW,1658,0,1,41.0001,1,0,0,1,0,7,1,8,0,0,0,None,NO,LOW
5026,40667.1,46569.9,2,1,1,1476,0,0,44.2502,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW,1433,0,1,44.8335,1,0,0,1,0,6,1,8,0,0,0,None,NO,LOW
5027,40667.1,44241.4,2,1,1,705,0,0,64.0831,1,0,0,1,0,6,1,8,0,0,0,None,NO,LOW,1575,0,1,42.4168,1,0,0,1,0,3,1,8,0,0,0,None,NO,LOW
5028,40667.1,44152.4,2,1,1,772,0,0,61.9998,1,0,0,1,0,5,1,8,0,0,0,None,NO,LOW,983,0,1,55.1666,1,0,0,1,0,5,1,8,0,0,0,None,NO,LOW
5029,40667.1,42526.7,2,1,1,953,0,0,56.0833,1,0,0,1,0,6,1,8,0,0,0,None,NO,LOW,1010,0,1,54.3333,1,0,0,1,0,6,1,8,0,0,0,None,NO,LOW
5030,40667.1,46105.9,2,1,1,940,0,0,56.4166,1,0,0,1,0,5,1,8,0,0,0,None,NO,LOW,852,0,1,59.2499,1,0,0,1,0,6,1,8,0,0,0,None,NO,LOW
5031,40667.1,46308.4,2,1,1,716,0,0,63.8331,1,0,0,1,0,9,1,8,0,0,0,None,NO,LOW,934,0,1,56.5833,1,0,0,1,0,6,1,8,0,0,0,None,NO,LOW
5032,40697.6,40757.9,0,1,1,2979,0,0,23.25,1,1,0,0,0,1,1,8,0,0,0,None,NO,LOW,3547,0,1,17.0833,1,1,0,0,0,1,1,8,0,0,0,None,NO,LOW
5033,40697.6,41273.3,1,1,1,999,0,0,54.6666,1,0,1,0,0,11,1,8,0,0,0,None,NO,LOW,1864,0,1,37.7501,1,0,1,0,0,2,1,8,0,0,0,None,NO,LOW
5034,40697.6,40883.5,1,1,1,1454,0,0,44.5835,1,0,1,0,0,6,1,8,0,0,0,None,NO,LOW,1465,0,1,44.4169,1,0,1,0,0,1,1,8,0,0,0,None,NO,LOW
5035,40697.6,41308.8,1,1,1,2288,0,0,31.8334,1,0,1,0,0,2,1,8,0,0,0,None,NO,LOW,3115,0,1,21.8333,1,0,1,0,0,2,1,8,0,0,0,None,NO,LOW
5036,40697.6,42050.1,1,1,1,2431,0,0,30.1667,1,0,1,0,0,2,1,8,0,0,0,None,NO,LOW,1759,0,1,39.3335,1,0,1,0,0,4,1,8,0,0,0,None,NO,LOW
5037,40697.6,44474.6,2,1,1,2929,0,0,23.8333,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3682,0,1,15.9167,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
5038,40697.6,44902.2,2,1,1,2939,0,0,23.6666,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3618,0,1,16.4167,1,0,0,1,0,2,1,8,0,0,0,None,NO,LOW
5039,40697.6,46649,2,1,1,2972,0,0,23.3333,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW,3478,0,1,17.8333,1,0,0,1,0,1,1,8,0,0,0,None,NO,LOW
