Year, NodeId, Gender, IP_Key:Accessibility, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative
1995.5,1,1,No,82,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,83,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,84,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,85,1,1,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,86,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,87,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,88,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,89,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,90,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,91,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,92,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,93,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,94,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,95,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,96,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,97,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,98,0,0,0,0,0,0,0,0,0,0,0
1995.5,1,1,No,99,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,0,15,5,15,0,3,2,9,9,3,10,5
1995.5,2,0,Yes,1,23,6,10,0,3,3,3,3,3,6,0
1995.5,2,0,Yes,2,19,8,12,0,6,6,3,3,3,9,0
1995.5,2,0,Yes,3,22,8,10,0,8,8,4,4,4,10,0
1995.5,2,0,Yes,4,19,6,11,0,3,3,1,1,1,5,0
1995.5,2,0,Yes,5,17,7,7,0,2,2,2,2,2,3,0
1995.5,2,0,Yes,6,18,9,13,0,2,2,1,1,1,6,0
1995.5,2,0,Yes,7,10,5,7,0,6,6,4,4,4,4,0
1995.5,2,0,Yes,8,16,4,9,0,3,3,2,2,2,5,0
1995.5,2,0,Yes,9,16,3,10,0,3,3,2,2,2,6,0
1995.5,2,0,Yes,10,16,6,8,0,1,1,3,3,3,3,0
1995.5,2,0,Yes,11,7,4,6,0,2,2,2,2,2,3,0
1995.5,2,0,Yes,12,9,2,7,0,1,1,1,1,1,4,0
1995.5,2,0,Yes,13,14,7,6,0,1,1,1,1,1,1,0
1995.5,2,0,Yes,14,12,5,8,0,4,4,1,1,1,3,0
1995.5,2,0,Yes,15,13,5,9,0,1,1,0,0,0,0,0
1995.5,2,0,Yes,16,13,9,3,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,17,8,5,10,0,1,1,0,0,0,0,0
1995.5,2,0,Yes,18,14,7,6,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,19,12,6,4,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,20,18,8,5,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,21,10,4,9,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,22,10,6,5,0,0,0,1,1,1,0,0
1995.5,2,0,Yes,23,12,5,4,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,24,13,8,4,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,25,12,8,3,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,26,9,4,4,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,27,9,5,7,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,28,8,6,6,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,29,8,5,3,0,1,0,0,0,0,0,0
1995.5,2,0,Yes,30,10,3,9,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,31,9,5,4,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,32,5,3,7,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,33,6,1,5,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,34,10,5,8,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,35,19,12,3,0,0,0,1,1,1,0,0
1995.5,2,0,Yes,36,10,6,3,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,37,5,3,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,38,9,5,4,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,39,11,4,4,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,40,11,6,3,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,41,6,4,2,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,42,4,1,5,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,43,5,0,5,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,44,6,4,2,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,45,5,1,2,0,0,0,0,0,0,1,0
1995.5,2,0,Yes,46,7,3,0,0,0,0,1,1,1,0,0
1995.5,2,0,Yes,47,3,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,48,4,2,3,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,49,4,2,5,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,50,5,4,3,0,0,0,0,0,0,1,0
1995.5,2,0,Yes,51,6,3,2,0,0,0,1,1,1,0,0
1995.5,2,0,Yes,52,7,6,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,53,1,0,3,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,54,3,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,55,10,2,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,56,3,1,3,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,57,5,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,58,2,2,2,0,0,0,1,1,1,1,0
1995.5,2,0,Yes,59,2,1,3,0,0,0,0,0,0,1,0
1995.5,2,0,Yes,60,4,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,61,3,1,4,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,62,4,3,0,0,1,0,0,0,0,0,0
1995.5,2,0,Yes,63,3,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,64,3,2,1,0,0,0,1,1,1,0,0
1995.5,2,0,Yes,65,2,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,66,2,1,4,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,67,3,1,1,0,0,0,1,1,1,0,0
1995.5,2,0,Yes,68,3,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,69,5,2,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,70,2,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,71,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,72,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,73,2,2,2,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,74,1,0,1,0,0,0,0,0,0,1,0
1995.5,2,0,Yes,75,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,76,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,77,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,78,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,79,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,80,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,81,0,0,0,0,1,0,0,0,0,0,0
1995.5,2,0,Yes,82,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,83,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,84,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,85,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,86,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,87,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,88,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,89,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,90,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,91,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,92,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,93,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,94,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,95,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,96,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,97,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,98,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,Yes,99,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,0,6,3,6,0,1,1,0,0,0,0,0
1995.5,2,0,No,1,6,2,4,0,0,0,0,0,0,0,0
1995.5,2,0,No,2,5,1,3,0,2,2,0,0,0,0,0
1995.5,2,0,No,3,5,2,3,0,1,1,0,0,0,0,0
1995.5,2,0,No,4,1,1,2,0,0,0,0,0,0,0,0
1995.5,2,0,No,5,6,1,3,0,1,1,0,0,0,0,0
1995.5,2,0,No,6,2,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,7,1,0,1,0,1,1,0,0,0,0,0
1995.5,2,0,No,8,2,2,1,0,1,1,0,0,0,0,0
1995.5,2,0,No,9,3,2,1,0,1,1,0,0,0,0,0
1995.5,2,0,No,10,8,5,2,0,0,0,0,0,0,0,0
1995.5,2,0,No,11,3,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,12,0,0,3,0,0,0,0,0,0,0,0
1995.5,2,0,No,13,6,3,1,0,4,4,0,0,0,0,0
1995.5,2,0,No,14,1,0,3,0,0,0,0,0,0,0,0
1995.5,2,0,No,15,5,3,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,16,3,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,17,4,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,18,5,1,2,0,0,0,0,0,0,0,0
1995.5,2,0,No,19,4,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,20,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,21,3,1,3,0,0,0,0,0,0,0,0
1995.5,2,0,No,22,3,2,3,0,0,0,0,0,0,0,0
1995.5,2,0,No,23,5,3,2,0,0,0,0,0,0,0,0
1995.5,2,0,No,24,2,2,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,25,3,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,26,3,2,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,27,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,28,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,29,6,3,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,30,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,31,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,32,1,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,33,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,34,5,2,2,0,0,0,0,0,0,0,0
1995.5,2,0,No,35,3,2,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,36,2,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,37,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,38,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,39,3,3,2,0,0,0,0,0,0,0,0
1995.5,2,0,No,40,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,41,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,42,2,1,2,0,0,0,0,0,0,0,0
1995.5,2,0,No,43,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,44,3,2,2,0,0,0,0,0,0,0,0
1995.5,2,0,No,45,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,46,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,47,3,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,48,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,49,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,50,2,2,2,0,1,1,0,0,0,0,0
1995.5,2,0,No,51,2,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,52,1,0,2,0,0,0,0,0,0,0,0
1995.5,2,0,No,53,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,54,0,0,2,0,0,0,0,0,0,0,0
1995.5,2,0,No,55,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,56,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,57,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,58,1,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,59,2,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,60,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,61,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,62,0,0,0,0,2,0,0,0,0,0,0
1995.5,2,0,No,63,1,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,64,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,65,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,66,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,67,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,68,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,69,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,70,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,71,2,1,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,72,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,73,0,0,0,0,1,0,0,0,0,0,0
1995.5,2,0,No,74,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,75,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,76,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,77,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,78,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,79,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,0,No,80,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,81,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,82,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,83,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,84,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,85,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,86,2,1,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,87,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,88,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,89,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,90,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,91,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,92,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,93,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,94,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,95,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,96,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,97,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,98,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,0,No,99,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,0,17,6,19,0,0,0,7,7,4,8,8
1995.5,2,1,Yes,1,26,9,20,0,6,6,4,4,4,12,0
1995.5,2,1,Yes,2,22,11,18,0,2,2,4,4,4,9,0
1995.5,2,1,Yes,3,25,10,12,0,1,1,5,5,5,10,0
1995.5,2,1,Yes,4,20,12,14,0,3,3,3,3,3,6,0
1995.5,2,1,Yes,5,26,8,9,0,4,4,1,1,1,5,0
1995.5,2,1,Yes,6,20,9,15,0,3,3,3,3,3,6,0
1995.5,2,1,Yes,7,27,10,7,0,3,3,2,2,2,3,0
1995.5,2,1,Yes,8,17,4,13,0,2,2,1,1,1,4,0
1995.5,2,1,Yes,9,23,8,5,0,2,2,3,3,3,2,0
1995.5,2,1,Yes,10,10,5,7,0,0,0,1,1,1,4,0
1995.5,2,1,Yes,11,14,8,8,0,1,1,2,2,2,4,0
1995.5,2,1,Yes,12,13,7,7,0,2,2,2,2,2,6,0
1995.5,2,1,Yes,13,15,8,5,0,1,1,5,5,5,2,0
1995.5,2,1,Yes,14,16,5,9,0,2,2,3,3,3,8,0
1995.5,2,1,Yes,15,11,7,5,0,0,0,1,1,1,0,0
1995.5,2,1,Yes,16,16,9,16,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,17,11,8,6,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,18,15,7,8,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,19,14,11,8,0,0,0,0,0,0,1,0
1995.5,2,1,Yes,20,15,7,1,0,0,0,1,1,0,0,1
1995.5,2,1,Yes,21,8,0,4,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,22,15,5,3,1,0,0,2,2,2,2,0
1995.5,2,1,Yes,23,9,6,9,0,0,0,1,1,1,0,0
1995.5,2,1,Yes,24,16,5,4,0,0,0,1,1,1,1,0
1995.5,2,1,Yes,25,11,4,8,0,0,0,1,1,0,0,0
1995.5,2,1,Yes,26,14,9,6,0,0,0,1,1,0,0,1
1995.5,2,1,Yes,27,14,6,4,0,0,0,1,1,0,0,1
1995.5,2,1,Yes,28,11,2,4,1,0,0,2,2,1,0,0
1995.5,2,1,Yes,29,11,6,6,1,1,0,2,2,2,1,0
1995.5,2,1,Yes,30,4,4,5,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,31,11,8,4,0,0,0,2,2,2,1,0
1995.5,2,1,Yes,32,8,5,3,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,33,5,4,9,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,34,8,4,4,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,35,12,9,6,0,0,0,0,0,0,2,0
1995.5,2,1,Yes,36,5,3,7,1,0,0,2,2,2,0,0
1995.5,2,1,Yes,37,7,3,4,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,38,12,5,2,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,39,5,5,3,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,40,2,1,2,0,0,0,0,0,0,1,0
1995.5,2,1,Yes,41,7,6,7,0,0,0,1,1,1,0,0
1995.5,2,1,Yes,42,12,4,4,1,0,0,2,2,2,1,0
1995.5,2,1,Yes,43,10,8,3,0,0,0,2,2,2,0,0
1995.5,2,1,Yes,44,5,3,3,0,1,0,0,0,0,0,0
1995.5,2,1,Yes,45,6,3,2,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,46,5,1,2,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,47,5,3,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,48,5,1,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,49,4,2,3,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,50,4,1,4,0,0,0,0,0,0,1,0
1995.5,2,1,Yes,51,3,2,4,0,1,0,0,0,0,0,0
1995.5,2,1,Yes,52,8,2,2,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,53,7,5,3,0,0,0,2,2,2,2,0
1995.5,2,1,Yes,54,6,3,5,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,55,3,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,56,4,2,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,57,4,1,3,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,58,6,4,1,0,0,0,0,0,0,1,0
1995.5,2,1,Yes,59,8,5,2,0,0,0,1,1,1,0,0
1995.5,2,1,Yes,60,6,3,1,1,0,0,1,1,1,1,0
1995.5,2,1,Yes,61,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,62,1,1,2,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,63,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,64,4,1,2,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,65,3,1,0,0,1,0,0,0,0,0,0
1995.5,2,1,Yes,66,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,67,2,2,2,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,68,1,0,4,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,69,2,1,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,70,2,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,71,0,0,1,0,1,0,0,0,0,0,0
1995.5,2,1,Yes,72,2,1,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,73,3,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,74,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,75,2,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,76,1,1,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,77,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,78,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,79,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,80,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,81,0,0,0,0,1,0,0,0,0,0,0
1995.5,2,1,Yes,82,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,83,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,84,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,85,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,86,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,87,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,88,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,89,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,90,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,91,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,92,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,93,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,94,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,95,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,96,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,97,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,98,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,Yes,99,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,0,2,1,2,0,1,1,0,0,0,0,0
1995.5,2,1,No,1,9,2,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,2,8,1,2,0,1,1,0,0,0,0,0
1995.5,2,1,No,3,7,4,3,0,1,1,0,0,0,0,0
1995.5,2,1,No,4,7,4,4,0,1,1,0,0,0,0,0
1995.5,2,1,No,5,2,0,2,0,1,1,0,0,0,0,0
1995.5,2,1,No,6,5,2,3,0,0,0,0,0,0,0,0
1995.5,2,1,No,7,5,1,2,0,3,3,0,0,0,0,0
1995.5,2,1,No,8,5,2,2,0,0,0,0,0,0,0,0
1995.5,2,1,No,9,4,2,2,0,0,0,0,0,0,0,0
1995.5,2,1,No,10,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,11,3,2,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,12,1,0,4,0,1,1,0,0,0,0,0
1995.5,2,1,No,13,3,1,1,0,2,2,0,0,0,0,0
1995.5,2,1,No,14,5,1,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,15,3,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,16,3,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,17,5,3,2,0,0,0,0,0,0,0,0
1995.5,2,1,No,18,7,6,3,0,0,0,0,0,0,0,0
1995.5,2,1,No,19,5,4,5,0,0,0,0,0,0,0,0
1995.5,2,1,No,20,2,1,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,21,1,0,2,0,0,0,0,0,0,0,0
1995.5,2,1,No,22,4,2,2,0,0,0,0,0,0,0,0
1995.5,2,1,No,23,3,2,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,24,2,1,2,0,0,0,0,0,0,0,0
1995.5,2,1,No,25,3,3,2,0,0,0,0,0,0,0,0
1995.5,2,1,No,26,3,1,2,0,0,0,0,0,0,0,0
1995.5,2,1,No,27,1,1,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,28,2,2,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,29,4,3,4,0,0,0,0,0,0,0,0
1995.5,2,1,No,30,5,4,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,31,3,1,2,0,0,0,0,0,0,0,0
1995.5,2,1,No,32,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,33,2,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,34,3,3,2,0,0,0,0,0,0,0,0
1995.5,2,1,No,35,2,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,36,4,2,4,0,0,0,0,0,0,0,0
1995.5,2,1,No,37,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,38,2,1,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,39,2,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,40,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,41,2,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,42,1,0,1,0,1,1,0,0,0,0,0
1995.5,2,1,No,43,1,0,2,0,0,0,0,0,0,0,0
1995.5,2,1,No,44,2,2,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,45,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,46,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,47,2,1,2,0,0,0,0,0,0,0,0
1995.5,2,1,No,48,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,49,4,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,50,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,51,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,52,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,53,2,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,54,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,55,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,56,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,57,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,58,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,59,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,60,1,1,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,61,1,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,62,0,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,63,2,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,64,1,0,1,0,0,0,0,0,0,0,0
1995.5,2,1,No,65,0,0,0,0,0,0,0,0,0,0,0
1995.5,2,1,No,66,0,0,0,0,0,0,0,0,0,0,0
